game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
CRY X WAT 2019-01-12;117 (75%);143 (80%);260 (78%);183 (79%);127 (72%);310 (76%);9;16;25;10;13;23;40%;50%;45%;60%;50%;55%;2;0;2;0;2;2;2;0;2;0;2;2;2;3;5;3;0;3;19;19;38;9;16;25;1;6;7;3;4;7;1;1;2;0;0;0;1/5 (20%);2/11 (18%);3/16 (19%);4/9 (44%);4/15 (27%);8/24 (33%);6/7 (86%);7/16 (44%);13/23 (57%);6/10 (60%);5/7 (71%);11/17 (65%);30;34;64;33;43;76;11;11;3;3;6;0;0;0;2;0;2;0;0;0;10;5;15;2;2;4;8/23 (35%);16/26 (62%);24/49 (49%);15/34 (44%);10/27 (37%);25/61 (41%);1;1;2;0;3;3;155;179;334;232;177;409;;;146;;;156;;;;;;;4;5;9;4;5;9;5;4;9;2;4;6;0;2;2;3;3;6;3;4;7;4;2;6;8;7;15;11;20;31;7;9;16;8;7;15;0;4;4;0;1;1;2;2019-01-12;-17;17;58;65;49;35;50;27;-25;-5;-16;-7;-4;6;29;23;24;32;23;38;28;25;-9;25;15;19;9;-10;-4;-62;-28;67;34;-10;40;8;-7;-12;-2;5;3.0;46;29;9;13;-65;53;26;21;-22;-7;-9;-6;13;3;-3;-16;-3;11;24;42;10;-20;16;3;-77;-41;-3;-15;-9;25;22;-28;-79;-43;56;30;14;7;8;-6;-10;-69;-31;-20;-22;-4;24;24;10;88.0;30.0;1;13:00:00;-1;WAT;CRY
LEI X SOU 2019-01-12;102 (63%);25 (39%);127 (56%);125 (66%);313 (86%);438 (79%);20;9;29;9;15;24;46%;15%;29%;54%;85%;71%;0;0;0;1;0;1;2;0;2;1;1;2;1;1;2;1;8;9;19;40;59;5;1;6;2;1;3;6;4;10;1;0;1;0;0;0;4/6 (67%);1/1 (100%);5/7 (71%);3/15 (20%);4/28 (14%);7/43 (16%);3/4 (75%);1/1 (100%);4/5 (80%);5/10 (50%);6/11 (55%);11/21 (52%);36;21;57;26;27;53;9;7;1;3;4;1;0;1;;;;;;;10;10;20;7;4;11;7/31 (23%);6/29 (21%);13/60 (22%);15/36 (42%);27/35 (77%);42/71 (59%);3;1;4;1;3;4;163;64;227;189;363;552;;;144;;;198;1;0;1;0;0;0;5;2;7;3;6;9;2;1;3;1;7;8;3;0;3;2;4;6;1;0;1;1;13;14;9;8;17;6;4;10;6;2;8;4;19;23;2;1;3;2;0;2;2;2019-01-12;1;-34;-61;-77;-48;-23;-7;5;9;10;38;1;27;40;18;10;2;1;1;-9;-33;-47;1;-38;-12;-7;36;29;97;68;100;76;48;-39;15;1;-26;-13;34;36;-29.0;32;16;-40;32;-25;9;33;23;54;37;27;26;29;27;68;-18;53;59;39;28;38;61;41;53;20;38;-14;31;38;45;82;71;80;58;57;74;50;-12;34;26;21;73;80;53;58;73;45;30;-14;7.0;49.0;1;13:00:00;-1;SOU;LEI
CHE X NEW 2019-01-12;142 (75%);119 (73%);261 (74%);322 (86%);274 (85%);596 (85%);7;4;11;9;11;20;34%;35%;35%;66%;65%;65%;0;0;0;1;1;2;0;0;0;2;1;3;0;1;1;2;0;2;10;10;20;10;5;15;3;2;5;3;5;8;;;;;;;2/8 (25%);3/9 (33%);5/17 (29%);1/8 (13%);2/7 (29%);3/15 (20%);4/7 (57%);3/5 (60%);7/12 (58%);6/11 (55%);8/9 (89%);14/20 (70%);25;21;46;30;35;65;13;6;1;3;4;1;0;1;;;;;;;9;10;19;8;5;13;18/48 (38%);16/36 (44%);34/84 (40%);11/20 (55%);12/20 (60%);23/40 (58%);1;0;1;1;4;5;189;162;351;374;324;698;;;143;;;161;;;;;;;3;4;7;4;4;8;3;3;6;1;1;2;2;0;2;2;4;6;2;0;2;1;1;2;11;11;22;9;9;18;5;4;9;5;5;10;1;0;1;0;1;1;1;2019-01-12;4;56;34;22;14;-15;26;17;28;17;12;5;5;3;23;19;21;32;13;-65;-31;-22;7;-43;-27;-20;-12;26;12;-25;13;8;18;14;-41;-18;-38;-17;14;10;-3.0;5;44;47;32;14;32;4;5;5;25;48;35;80;69;41;14;21;12;2;-1;9;53;52;37;26;20;14;27;20;24;34;25;18;11;7;4;3;14;-33;-13;-31;-28;-12;17;-29;-10;5;5;92;5.0;19.0;2;15:30:00;1;NEW;CHE
EVE X BOU 2019-01-13;115 (67%);146 (71%);261 (69%);182 (79%);114 (68%);296 (75%);10;22;32;15;13;28;44%;56%;50%;56%;44%;50%;1;0;1;1;1;2;1;0;1;1;2;3;1;1;2;4;0;4;7;14;21;15;15;30;3;6;9;3;2;5;1;1;2;0;1;1;2/9 (22%);5/14 (36%);7/23 (30%);5/9 (56%);3/11 (27%);8/20 (40%);7/8 (88%);2/3 (67%);9/11 (82%);5/7 (71%);2/3 (67%);7/10 (70%);33;38;71;32;29;61;8;17;0;0;0;2;5;7;1;0;1;1;0;1;4;2;6;9;5;14;9/28 (32%);14/36 (39%);23/64 (36%);12/20 (60%);11/31 (35%);23/51 (45%);0;1;1;0;1;1;171;207;378;229;167;396;;;176;;;155;;;;;;;3;9;12;4;6;10;4;3;7;4;4;8;2;5;7;0;3;3;4;0;4;4;1;5;11;3;14;9;10;19;7;9;16;8;7;15;0;0;0;1;4;5;0;2019-01-13;-2;-29;-21;-16;-45;-32;-33;33;10;16;5;-9;-8;-37;-28;-20;-23;-16;-6;-34;-65;-40;10;-14;30;22;6;-28;32;11;-17;29;16;1;13;16;74;62;55;32;12.0;24;22;42;61;-1;100;33;-59;-24;-29;-27;25;4;12;8;-1;4;32;75;43;20;25;-18;-7;5;-5;3;-2;-4;-5;-19;-14;-11;-32;-72;-51;-30;-2;-16;8;8;25;23;6;-6;-6;-45;-38;-1;-22.0;6.0;2;12:15:00;1;BOU;EVE
TOT X MUN 2019-01-13;132 (73%);136 (75%);268 (74%);224 (83%);251 (85%);475 (84%);7;7;14;4;6;10;40%;38%;39%;60%;62%;61%;0;0;0;1;1;2;0;0;0;1;1;2;0;2;2;3;1;4;8;17;25;10;8;18;2;2;4;3;4;7;3;0;3;0;1;1;0/4 (0%);2/6 (33%);2/10 (20%);4/8 (50%);6/13 (46%);10/21 (48%);7/10 (70%);7/9 (78%);14/19 (74%);3/7 (43%);5/8 (63%);8/15 (53%);25;25;50;18;27;45;8;8;0;11;11;2;5;7;;;;;;;3;4;7;4;2;6;17/43 (40%);12/30 (40%);29/73 (40%);11/28 (39%);14/32 (44%);25/60 (42%);1;0;1;3;1;4;182;181;363;270;297;567;;;135;;;140;;;;;;;4;5;9;3;9;12;2;1;3;4;2;6;3;5;8;0;11;11;1;3;4;4;5;9;10;5;15;10;9;19;5;8;13;7;14;21;0;2;2;0;1;1;1;2019-01-13;10;55;9;-13;35;18;-7;3;-15;-28;-70;9;-29;-4;1;2;6;40;9;1;5;9;9;-3;8;8;7;7;7;26;51;31;21;9;12;3;-1;-4;7;8;-28.0;-2;28;-19;32;9;20;26;32;19;-31;-43;-27;-88;-47;-2;8;36;21;37;22;-39;29;10;54;56;41;12;52;76;67;35;20;49;50;41;-26;8;4;4;25;25;21;15;9;8;52;31;23;16;46.0;2.0;0;14:30:00;-1;MUN;TOT
MCI X WOL 2019-01-14;74 (61%);116 (72%);190 (67%);378 (91%);425 (93%);803 (92%);7;9;16;10;11;21;22%;26%;24%;78%;74%;76%;0;0;0;0;1;1;0;0;0;1;1;2;0;2;2;4;4;8;16;15;31;4;2;6;0;1;1;7;5;12;0;1;1;0;0;0;0/0 (0%);0/1 (0%);0/1 (0%);2/14 (14%);3/17 (18%);5/31 (16%);2/3 (67%);7/10 (70%);9/13 (69%);7/11 (64%);5/10 (50%);12/21 (57%);20;29;49;22;24;46;3;6;2;5;7;0;0;0;;;;;;;4;6;10;4;5;9;12/36 (33%);14/40 (35%);26/76 (34%);18/24 (75%);9/13 (69%);27/37 (73%);0;1;1;1;2;3;121;162;283;415;457;872;;;117;;;130;1;0;1;0;0;0;1;1;2;6;7;13;1;0;1;2;5;7;0;0;0;4;5;9;0;1;1;4;7;11;8;10;18;3;7;10;1;2;3;10;14;24;0;0;0;1;0;1;0;2019-01-14;-10;58;56;40;29;16;13;20;41;67;45;-1;44;32;23;17;37;27;38;39;28;19;5;25;37;52;34;25;29;48;46;71;61;6;96;70;48;32;28;56;18.0;42;32;26;23;-4;21;80;54;34;25;41;24;55;32;20;4;17;17;41;32;26;56;35;72;47;29;4;28;19;97;60;38;26;28;20;90;64;10;78;71;71;39;32;47;31;21;17;39;48;34.0;-2.0;3;18:00:00;1;WOL;MCI
WOL X LEI 2019-01-19;150 (71%);177 (75%);327 (73%);127 (72%);142 (70%);269 (71%);17;17;34;16;15;31;55%;55%;55%;45%;45%;45%;1;0;1;1;1;2;1;0;1;2;3;5;5;0;5;2;0;2;3;16;19;15;15;30;6;3;9;3;2;5;0;2;2;0;2;2;1/9 (11%);2/13 (15%);3/22 (14%);3/7 (43%);1/11 (9%);4/18 (22%);8/13 (62%);9/12 (75%);17/25 (68%);2/3 (67%);3/6 (50%);5/9 (56%);37;39;76;39;26;65;10;11;3;0;3;3;1;4;;;;;;;4;6;10;8;5;13;14/28 (50%);11/30 (37%);25/58 (43%);14/32 (44%);16/41 (39%);30/73 (41%);0;0;0;1;0;1;212;235;447;177;204;381;92;88;180;79;91;170;;;;;;;6;5;11;6;3;9;2;3;5;1;2;3;3;3;6;5;2;7;4;1;5;2;1;3;5;9;14;15;5;20;10;6;16;8;4;12;2;1;3;2;1;3;3;2019-01-19;10;-19;-13;9;81;45;2;-57;-55;-60;-99;6;-71;-64;-29;-12;4;11;3;41;21;4;14;3;-6;-10;-10;-5;3;-8;-4;-2;-33;90;-18;10;39;24;50;23;-14.0;2;2;-40;-28;29;-73;-40;-20;-55;-23;-6;-2;3;-16;-21;19;33;7;12;9;-8;55;31;18;17;20;-42;57;38;23;13;9;-12;-9;-30;-28;-22;-30;-18;-38;-55;-42;-29;-30;-18;-61;-22;-15;-26;-16.0;74.0;4;10:30:00;1;LEI;WOL
BOU X WES 2019-01-19;189 (77%);296 (88%);485 (83%);187 (80%);87 (70%);274 (76%);12;7;19;9;8;17;51%;73%;62%;49%;27%;38%;0;1;1;1;0;1;0;1;1;1;1;2;2;0;2;0;1;1;8;8;16;7;20;27;1;2;3;1;1;2;0;0;0;0;2;2;2/4 (50%);2/18 (11%);4/22 (18%);1/8 (13%);1/10 (10%);2/18 (11%);5/7 (71%);4/9 (44%);9/16 (56%);3/5 (60%);5/13 (38%);8/18 (44%);22;24;46;27;31;58;10;6;0;3;3;0;1;1;0;0;0;0;1;1;7;4;11;4;7;11;24/39 (62%);11/22 (50%);35/61 (57%);13/21 (62%);6/23 (26%);19/44 (43%);1;2;3;4;0;4;244;338;582;234;125;359;;;159;;;137;;;;;;;1;3;4;1;4;5;2;4;6;3;2;5;0;1;1;0;4;4;3;2;5;2;3;5;2;11;13;10;14;24;4;5;9;3;7;10;1;0;1;0;0;0;0;2019-01-19;4;43;23;11;12;4;11;12;31;20;2;22;-4;16;20;11;2;-24;-16;-6;5;3;14;6;6;-6;-18;-11;-12;-6;-5;-4;14;9;23;27;18;9;-9;-3;;-5;-23;-11;34;6;23;10;-27;-46;-13;36;13;7;4;-10;4;-12;-13;-13;-13;-72;-70;-39;-21;-9;21;1;7;-20;-15;15;-4;11;10;10;1;-15;1;-31;-50;-51;-35;-25;-18;-28;-7;-2;3;71;3.0;13.0;2;13:00:00;1;WES;BOU
LIV X CRY 2019-01-19;102 (69%);110 (70%);212 (70%);325 (85%);308 (88%);633 (86%);10;5;15;9;8;17;28%;32%;30%;72%;68%;70%;0;0;0;1;0;1;0;0;0;1;2;3;0;3;3;3;0;3;20;17;37;3;13;16;0;3;3;6;2;8;0;1;1;0;2;2;1/4 (25%);2/6 (33%);3/10 (30%);8/15 (53%);0/7 (0%);8/22 (36%);7/12 (58%);3/11 (27%);10/23 (43%);4/12 (33%);4/9 (44%);8/21 (38%);33;20;53;27;25;52;8;6;3;2;5;0;0;0;;;;;;;6;5;11;0;3;3;18/43 (42%);8/31 (26%);26/74 (35%);14/24 (58%);13/24 (54%);27/48 (56%);2;1;3;0;1;1;147;157;304;382;352;734;;;136;;;163;0;0;0;0;1;1;2;6;8;7;6;13;1;2;3;4;3;7;1;2;3;3;6;9;0;1;1;3;3;6;14;9;23;9;10;19;2;7;9;10;9;19;1;0;1;0;2;2;3;2019-01-19;4;75;53;34;53;31;29;19;15;10;24;5;27;39;62;26;-32;-16;-9;-7;8;12;6;35;69;56;80;23;-23;27;42;26;19;7;15;30;26;18;34;64;3.0;7;53;39;25;7;36;51;33;54;93;59;38;27;19;12;7;12;12;12;92;58;25;-21;-51;-14;10;56;-25;61;50;33;37;59;36;63;42;19;59;9;3;3;-2;-39;-1;6;5;-7;-5;100;5.0;-22.0;4;13:00:00;1;CRY;LIV
MUN X BHA 2019-01-19;117 (78%);193 (80%);310 (79%);221 (88%);210 (82%);431 (85%);9;12;21;8;12;20;38%;50%;44%;62%;50%;56%;0;0;0;1;1;2;0;1;1;2;1;3;1;0;1;6;0;6;15;3;18;8;9;17;3;2;5;4;2;6;;;;;;;3/11 (27%);3/12 (25%);6/23 (26%);1/12 (8%);2/4 (50%);3/16 (19%);2/4 (50%);2/5 (40%);4/9 (44%);2/4 (50%);6/11 (55%);8/15 (53%);23;29;52;23;27;50;11;11;2;2;4;2;0;2;;;;;;;6;7;13;3;2;5;23/33 (70%);18/38 (47%);41/71 (58%);7/14 (50%);17/25 (68%);24/39 (62%);2;0;2;1;0;1;150;241;391;252;255;507;;;134;;;119;;;;;;;3;2;5;8;4;12;2;1;3;3;6;9;2;1;3;3;2;5;2;0;2;4;4;8;8;9;17;6;6;12;5;2;7;12;8;20;0;0;0;0;1;1;1;2019-01-19;9;13;57;38;9;5;-8;-13;-3;5;11;14;35;24;24;52;31;16;11;14;63;29;46;7;-22;-16;-19;-59;-26;19;2;1;-16;31;-9;-40;-24;34;19;40;-6.0;14;1;-16;17;33;27;22;18;49;34;26;22;58;47;55;50;52;13;8;8;44;27;17;1;7;8;28;43;18;4;-72;-49;-39;-28;26;1;-7;-28;-4;-4;-15;-15;-35;-37;-53;-33;-45;-28;23;-4.0;-29.0;2;13:00:00;1;BHA;MUN
NEW X CAR 2019-01-19;89 (59%);124 (71%);213 (66%);173 (78%);111 (72%);284 (76%);16;12;28;20;19;39;40%;54%;47%;60%;46%;53%;0;0;0;0;1;1;0;0;0;0;3;3;0;3;3;1;4;5;11;6;17;12;17;29;3;7;10;4;3;7;0;0;0;0;3;3;0/6 (0%);3/16 (19%);3/22 (14%);2/13 (15%);3/14 (21%);5/27 (19%);5/8 (63%);4/5 (80%);9/13 (69%);1/2 (50%);0/3 (0%);1/5 (20%);40;33;73;30;30;60;6;11;1;2;3;0;1;1;;;;;;;6;4;10;7;6;13;14/39 (36%);14/31 (45%);28/70 (40%);17/38 (45%);21/34 (62%);38/72 (53%);0;0;0;0;1;1;150;175;325;221;154;375;;;168;;;165;;;;;;;1;4;5;2;10;12;3;2;5;1;4;5;0;1;1;2;4;6;2;2;4;2;2;4;11;14;25;7;10;17;3;6;9;4;12;16;0;1;1;0;0;0;0;2019-01-19;3;-14;-12;9;2;45;31;-24;24;16;10;4;12;15;13;31;25;69;38;14;-12;-7;37;-7;-20;-10;-4;14;10;11;10;21;16;20;13;12;30;-22;-22;-38;24.0;-3;7;3;2;18;1;1;1;1;1;1;-2;-19;13;38;17;26;25;15;17;4;66;35;22;23;11;-18;43;20;4;-52;-56;-43;-40;-64;-29;-4;-13;3;-5;21;-42;-30;-24;-16;-6;-29;-21;-6;-25.0;50.0;3;13:00:00;1;CAR;NEW
SOU X EVE 2019-01-19;172 (73%);176 (74%);348 (74%);123 (70%);83 (66%);206 (68%);14;17;31;16;24;40;57%;65%;61%;43%;35%;39%;0;2;2;0;1;1;0;2;2;0;1;1;2;2;4;2;1;3;8;6;14;17;24;41;3;3;6;3;4;7;0;0;0;0;1;1;2/9 (22%);3/12 (25%);5/21 (24%);3/11 (27%);3/9 (33%);6/20 (30%);5/8 (63%);4/5 (80%);9/13 (69%);4/6 (67%);2/5 (40%);6/11 (55%);36;35;71;35;41;76;11;12;2;1;3;0;1;1;0;0;0;1;0;1;8;4;12;13;8;21;15/35 (43%);16/40 (40%);31/75 (41%);12/28 (43%);8/30 (27%);20/58 (34%);1;1;2;0;3;3;235;238;473;176;126;302;;;199;;;167;;;;;;;1;4;5;5;4;9;0;1;1;2;2;4;0;2;2;2;2;4;1;1;2;1;1;2;13;8;21;11;9;20;2;5;7;6;5;11;0;1;1;0;2;2;1;2019-01-19;4;5;5;3;-1;-1;-31;23;32;27;21;5;15;-31;-19;-26;-17;-21;-11;10;29;26;44;38;22;12;6;17;10;-8;-1;-1;-5;5;-3;-1;26;11;4;-3;-23.0;-3;-4;-68;-73;-29;-69;54;4;12;12;6;8;5;-12;-6;-13;-7;-3;8;-9;-6;25;7;1;-9;-9;10;-16;-6;-6;-32;21;-4;3;5;24;20;35;14;44;80;57;35;11;-21;35;15;30;10;21.0;-53.0;2;13:00:00;1;EVE;SOU
WAT X BUR 2019-01-19;122 (66%);88 (60%);210 (64%);183 (77%);126 (72%);309 (75%);16;25;41;18;21;39;45%;47%;46%;55%;53%;54%;2;2;4;2;0;2;2;2;4;2;0;2;0;2;2;0;2;2;6;12;18;18;17;35;3;4;7;0;1;1;;;;;;;5/13 (38%);2/12 (17%);7/25 (28%);2/6 (33%);2/8 (25%);4/14 (29%);4/11 (36%);1/3 (33%);5/14 (36%);2/4 (50%);1/2 (50%);3/6 (50%);32;37;69;37;28;65;9;14;2;2;4;1;2;3;;;;;;;4;5;9;4;6;10;17/45 (38%);13/35 (37%);30/80 (38%);14/39 (36%);16/44 (36%);30/83 (36%);1;7;8;0;2;2;184;146;330;237;175;412;;;183;;;153;;;;;;;5;4;9;3;3;6;5;2;7;2;1;3;1;2;3;3;1;4;1;2;3;2;1;3;4;8;12;13;4;17;6;6;12;5;4;9;0;2;2;0;1;1;0;2019-01-19;8;-42;-29;-14;-5;6;10;10;5;-26;-44;8;-31;-34;-26;-46;25;-2;-6;4;-5;-11;11;-32;-47;-34;-15;-35;-19;-28;-29;-17;-51;55;-21;-12;-8;-14;-25;6;40.0;30;16;8;3;49;-2;-3;-3;-37;-18;-78;-69;-29;-22;-36;52;-12;-6;20;13;74;49;32;24;35;-16;16;-3;-6;-8;-11;-4;3;9;7;5;-9;10;-21;13;1;9;-31;-16;-11;-3;4;-15;-7;-10.0;-26.0;0;13:00:00;0;BUR;WAT
ARS X CHE 2019-01-19;268 (89%);297 (86%);565 (87%);155 (80%);112 (70%);267 (75%);4;11;15;3;8;11;61%;68%;65%;39%;32%;35%;1;0;1;2;0;2;1;0;1;3;0;3;0;3;3;0;1;1;6;3;9;13;26;39;4;2;6;4;1;5;;;;;;;3/13 (23%);0/11 (0%);3/24 (13%);7/10 (70%);2/4 (50%);9/14 (64%);7/14 (50%);6/13 (46%);13/27 (48%);4/8 (50%);4/4 (100%);8/12 (67%);27;27;54;34;35;69;15;13;3;0;3;0;1;1;1;0;1;0;0;0;9;5;14;9;11;20;23/29 (79%);30/40 (75%);53/69 (77%);16/24 (67%);9/30 (30%);25/54 (46%);0;0;0;0;1;1;301;346;647;194;161;355;;;156;;;128;;;;;;;5;4;9;8;2;10;6;3;9;5;2;7;0;1;1;5;0;5;1;3;4;2;1;3;9;4;13;19;16;35;6;7;13;10;3;13;1;1;2;0;0;0;0;2019-01-19;7;8;6;13;12;89;88;75;39;45;-67;38;-36;-33;-26;-56;-38;-30;-23;-10;-6;6;43;26;-30;-6;23;10;4;3;19;35;53;43;57;29;15;2;-12;-62;-38.0;-18;-7;-3;-9;18;-12;-13;-83;-63;-40;-43;-29;-36;-24;-74;53;-46;-48;-33;-10;2;20;21;5;-4;-5;28;-9;-11;-11;-11;-11;-37;-35;-21;-34;-21;81;-42;-6;-12;-45;-28;-14;14;-18;-23;-16;50;-19.0;-22.0;2;15:30:00;1;CHE;ARS
HUD X MCI 2019-01-20;317 (86%);324 (89%);641 (87%);57 (53%);192 (81%);249 (72%);12;3;15;7;7;14;77%;61%;68%;23%;39%;32%;1;1;2;0;1;1;1;3;4;0;1;1;2;0;2;0;0;0;6;6;12;15;6;21;3;1;4;1;0;1;;;;;;;3/5 (60%);2/6 (33%);5/11 (45%);1/6 (17%);1/8 (13%);2/14 (14%);8/11 (73%);7/9 (78%);15/20 (75%);2/7 (29%);1/5 (20%);3/12 (25%);32;21;53;26;21;47;9;10;1;1;2;0;1;1;;;;;;;5;6;11;6;5;11;17/27 (63%);15/29 (52%);32/56 (57%);5/31 (16%);16/24 (67%);21/55 (38%);2;0;2;2;0;2;370;364;734;107;238;345;;;143;;;148;;;;;;;6;4;10;1;2;3;4;2;6;1;2;3;1;3;4;1;1;2;1;1;2;1;1;2;6;7;13;13;9;22;7;5;12;2;3;5;1;1;2;2;0;2;3;2019-01-20;-3;-6;-9;-9;-25;-22;-19;-17;-16;-15;-81;-7;-26;18;-26;-50;-47;-33;-26;23;15;42;-29;19;-16;-14;-15;-17;-16;-14;-61;-44;-25;-27;-26;-54;-35;-53;-36;-28;-51.0;-8;-21;-19;-19;-21;-55;-19;-12;-8;-6;-63;-40;-66;-43;-52;-17;-51;-35;-31;-52;-41;-27;-20;-15;-11;-10;-14;-10;-10;9;3;12;8;-23;-4;-3;25;-11;19;15;49;28;16;11;8;-39;-27;-7;-4;-4.0;12.0;0;11:30:00;-1;MCI;HUD
