game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
NEW X SOU 2019-12-08;184 (73%);113 (71%);297 (72%);110 (65%);123 (70%);233 (68%);20;13;33;18;19;37;61%;48%;55%;39%;52%;45%;1;1;2;0;0;0;1;1;2;0;1;1;0;5;5;2;4;6;8;9;17;14;11;25;4;8;12;2;1;3;;;;;;;0/13 (0%);5/12 (42%);5/25 (20%);1/6 (17%);2/9 (22%);3/15 (20%);3/7 (43%);6/9 (67%);9/16 (56%);10/17 (59%);11/20 (55%);21/37 (57%);37;40;77;41;50;91;17;11;2;2;4;2;1;3;;;;;;;2;5;7;12;6;18;15/37 (41%);14/32 (44%);29/69 (42%);8/33 (24%);24/46 (52%);32/79 (41%);1;0;1;0;0;0;251;159;410;169;175;344;96;75;171;89;87;176;;;;;;;3;9;12;3;4;7;3;7;10;0;0;0;2;2;4;2;4;6;2;5;7;1;4;5;9;15;24;7;9;16;5;14;19;4;8;12;1;2;3;0;1;1;1;2019-12-08;-3;-33;-10;-11;-25;-14;-14;-11;-5;-40;-83;-4;-63;-37;27;2;-16;-2;-29;-69;-47;-38;-5;-28;52;20;12;-28;-25;26;10;7;19;-6;12;-21;-11;-8;-40;-17;32.0;18;10;31;16;-6;-24;-13;-39;-51;-30;-24;-100;-67;-36;27;-6;3;12;-14;-4;11;2;7;27;57;48;-34;15;15;16;-8;-43;-25;-80;-54;-44;-19;-24;-49;-24;-55;-21;22;12;18;69;34;62;-44;26;-45.0;2;12:00:00;1;SOU;NEW
NOR X SHE 2019-12-08;190 (79%);103 (58%);293 (70%);216 (80%);237 (77%);453 (78%);15;19;34;9;15;24;47%;37%;42%;53%;63%;58%;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;3;2;5;16;7;23;8;7;15;0;1;1;6;3;9;0;2;2;0;0;0;2/11 (18%);1/5 (20%);3/16 (19%);2/13 (15%);2/8 (25%);4/21 (19%);12/14 (86%);3/5 (60%);15/19 (79%);6/8 (75%);6/10 (60%);12/18 (67%);33;38;71;27;37;64;12;6;2;1;3;1;0;1;;;;;;;6;7;13;2;6;8;21/45 (47%);12/43 (28%);33/88 (38%);19/43 (44%);8/39 (21%);27/82 (33%);0;2;2;1;0;1;241;177;418;271;308;579;77;100;177;80;95;175;;;;;;;1;5;6;4;4;8;3;2;5;2;3;5;1;2;3;3;1;4;3;0;3;4;2;6;5;12;17;10;7;17;4;5;9;8;6;14;2;2;4;0;0;0;2;2019-12-08;3;3;4;-7;32;10;13;7;7;14;6;-11;-4;-4;-6;-8;-8;-8;-79;-41;38;6;16;3;4;-26;-15;-5;-1;4;7;6;53;13;29;1;3;-16;-10;31;28.0;13;-25;-15;-69;28;-40;-20;-62;-31;15;3;5;9;26;72;12;58;50;36;25;7;2;-1;-2;-10;-7;-30;-43;-23;-43;-23;-4;15;17;15;-17;-21;21;-12;-28;-17;51;55;33;17;16;13;16;5;19;21.0;1;12:00:00;-1;SHE;NOR
TOT X BUR 2019-12-07;115 (68%);251 (81%);366 (76%);178 (77%);190 (78%);368 (77%);14;13;27;16;9;25;44%;57%;51%;56%;43%;49%;2;0;2;1;0;1;2;0;2;3;1;4;1;0;1;2;1;3;7;3;10;13;10;23;1;0;1;1;0;1;0;0;0;1;2;3;4/12 (33%);1/6 (17%);5/18 (28%);2/7 (29%);0/0 (0%);2/7 (29%);4/8 (50%);7/16 (44%);11/24 (46%);9/13 (69%);7/10 (70%);16/23 (70%);31;33;64;38;27;65;8;12;1;1;2;1;0;1;1;0;1;1;0;1;3;4;7;5;10;15;12/32 (38%);19/35 (54%);31/67 (46%);14/38 (37%);12/41 (29%);26/79 (33%);1;1;2;0;1;1;170;309;479;231;245;476;85;85;170;77;69;146;;;;;;;4;1;5;6;2;8;3;2;5;2;1;3;1;0;1;4;3;7;1;1;2;2;3;5;8;7;15;8;11;19;5;2;7;8;5;13;1;0;1;0;1;1;0;2019-12-07;4;30;17;10;-14;-21;-11;-9;46;20;21;7;16;8;2;-23;-19;-11;-1;-37;-20;22;-7;7;23;42;51;39;51;30;17;-39;-39;4;-32;-26;-22;-53;-34;-35;8.0;4;2;1;-1;61;-2;-15;-18;-14;28;35;18;-24;-3;-9;49;-12;-18;-15;-12;-8;-7;-5;-2;-3;-3;53;-3;-16;-12;-14;63;27;2;-7;26;-14;31;-7;-7;-6;-9;6;1;-25;-15;-9;-6;18;-4;-12.0;5;13:00:00;1;BUR;TOT
WAT X CRY 2019-12-07;178 (80%);110 (65%);288 (74%);159 (78%);121 (68%);280 (73%);7;15;22;11;17;28;52%;48%;50%;48%;52%;50%;0;0;0;0;2;2;0;0;0;0;2;2;0;1;1;3;3;6;12;14;26;3;12;15;0;2;2;3;3;6;0;0;0;0;2;2;0/4 (0%);0/7 (0%);0/11 (0%);3/14 (21%);3/14 (21%);6/28 (21%);3/5 (60%);9/9 (100%);12/14 (86%);5/9 (56%);7/11 (64%);12/20 (60%);23;38;61;34;35;69;16;15;0;3;3;0;0;0;;;;;;;5;2;7;7;4;11;10/33 (30%);9/32 (28%);19/65 (29%);23/46 (50%);17/44 (39%);40/90 (44%);0;1;1;1;0;1;223;168;391;205;179;384;75;80;155;78;83;161;;;;;;;1;2;3;1;7;8;1;1;2;0;4;4;0;0;0;0;3;3;0;0;0;2;3;5;7;7;14;11;3;14;1;2;3;3;10;13;1;1;2;2;2;4;0;2019-12-07;5;-11;19;5;27;23;17;12;11;8;26;24;17;16;10;5;7;16;13;9;25;15;48;7;-5;-3;-13;-10;-24;-20;-16;31;13;23;10;9;6;2;2;2;18.0;12;65;81;45;9;32;47;33;39;8;1;-60;-32;-17;-2;-6;5;13;9;34;22;15;29;54;32;19;14;31;10;-10;9;8;10;-8;14;-17;-11;7;-33;-25;-19;11;3;48;27;12;-12;-22;-24;-20;25.0;0;13:00:00;0;CRY;WAT
WES X ARS 2019-12-09;285 (86%);299 (87%);584 (87%);136 (80%);152 (78%);288 (79%);8;10;18;7;6;13;66%;64%;65%;34%;36%;35%;1;0;1;0;0;0;1;2;3;0;0;0;0;4;4;1;2;3;8;8;16;6;4;10;1;2;3;2;2;4;;;;;;;1/4 (25%);1/5 (20%);2/9 (22%);2/9 (22%);1/10 (10%);3/19 (16%);6/12 (50%);6/14 (43%);12/26 (46%);4/11 (36%);3/3 (100%);7/14 (50%);29;25;54;25;27;52;6;12;1;2;3;0;0;0;;;;;;;3;6;9;10;7;17;14/28 (50%);16/26 (62%);30/54 (56%);10/17 (59%);16/32 (50%);26/49 (53%);0;0;0;0;1;1;332;343;675;170;195;365;70;68;138;64;57;121;;;;;;;1;6;7;4;2;6;2;1;3;2;2;4;0;3;3;2;2;4;1;2;3;1;4;5;10;2;12;10;17;27;2;8;10;5;6;11;0;0;0;1;1;2;3;2019-12-09;-10;6;-29;-24;-19;-13;-10;-6;-5;-5;-5;-13;-5;15;11;15;4;7;42;21;28;14;-16;18;12;5;-33;-2;-4;-3;-7;-10;40;-20;15;6;-7;-8;13;9;-5.0;-3;11;41;38;-17;23;2;-8;-32;-23;-14;41;26;11;28;-14;16;-45;-23;-39;-25;22;-44;-20;28;-62;40;-37;-19;-17;-5;-10;5;-3;5;14;12;39;10;9;16;11;21;14;40;25;18;7;16;1;-25.0;1;18:00:00;-1;ARS;WES
ARS X MCI 2019-12-15;262 (90%);346 (91%);608 (90%);241 (90%);178 (83%);419 (87%);8;7;15;5;4;9;52%;64%;58%;48%;36%;42%;0;1;1;1;0;1;1;1;2;1;0;1;1;3;4;1;0;1;13;7;20;7;3;10;1;2;3;2;1;3;;;;;;;1/5 (20%);0/5 (0%);1/10 (10%);1/13 (8%);1/7 (14%);2/20 (10%);6/10 (60%);5/11 (45%);11/21 (52%);5/11 (45%);5/11 (45%);10/22 (45%);24;31;55;28;30;58;24;9;1;0;1;1;3;4;1;0;1;0;0;0;3;7;10;5;7;12;9/15 (60%);22/32 (69%);31/47 (66%);18/28 (64%);5/21 (24%);23/49 (47%);0;1;1;2;0;2;290;382;672;267;215;482;45;62;107;58;66;124;;;;;;;3;5;8;1;1;2;1;2;3;1;3;4;4;3;7;1;0;1;3;3;6;2;2;4;8;13;21;7;9;16;6;8;14;3;3;6;2;2;4;0;1;1;3;2019-12-15;-4;11;35;12;8;49;33;-43;-12;-32;-26;-16;-18;-10;-18;-2;7;11;30;41;6;-4;-9;-3;-9;-10;6;9;19;15;27;20;3;-7;-61;-42;-32;-64;-33;-11;-21.0;-10;-1;20;15;6;16;54;28;-29;-9;-8;-14;-14;-13;-10;2;-9;6;-45;-22;19;49;22;-24;-8;-3;1;-31;-9;-9;9;-8;14;1;1;-49;-36;12;-30;-21;-24;-18;-18;-27;-23;-20;-55;-25;14;-6;-17.0;0;14:30:00;-1;MCI;ARS
BUR X NEW 2019-12-14;139 (73%);152 (74%);291 (73%);179 (80%);91 (62%);270 (73%);8;13;21;17;15;32;47%;59%;52%;53%;41%;48%;1;1;2;0;1;1;1;1;2;0;2;2;1;1;2;1;0;1;8;7;15;13;15;28;1;2;3;3;1;4;;;;;;;2/8 (25%);3/16 (19%);5/24 (21%);1/7 (14%);2/5 (40%);3/12 (25%);6/9 (67%);5/8 (63%);11/17 (65%);3/8 (38%);5/10 (50%);8/18 (44%);31;33;64;34;30;64;12;15;2;1;3;0;0;0;;;;;;;4;3;7;7;6;13;10/37 (27%);19/42 (45%);29/79 (37%);13/29 (45%);8/34 (24%);21/63 (33%);1;0;1;2;1;3;191;206;397;223;146;369;72;90;162;65;83;148;;;;;;;1;3;4;3;3;6;3;4;7;1;1;2;0;0;0;2;2;4;3;2;5;1;0;1;6;11;17;6;8;14;4;5;9;4;3;7;1;1;2;0;0;0;0;2019-12-14;4;-20;29;65;48;43;32;56;33;18;9;18;6;-1;4;-3;-12;-27;-19;-14;-45;-40;16;-35;-40;-22;-9;-3;18;16;13;15;12;35;21;4;11;14;6;16;-29.0;-18;-11;-7;-5;-40;-1;-1;-1;-1;-1;-16;-10;-7;48;52;-13;31;22;14;4;4;-36;-25;-15;42;13;-10;-43;-12;11;27;2;-70;-33;-23;-31;-20;-14;-9;-9;-30;-19;-12;-13;-8;5;3;-2;-3;6;-26.0;1;13:00:00;1;NEW;BUR
CHE X BOU 2019-12-14;98 (66%);94 (65%);192 (66%);238 (84%);249 (81%);487 (83%);11;14;25;17;14;31;35%;32%;33%;65%;68%;67%;0;0;0;2;1;3;0;1;1;2;1;3;3;5;8;4;4;8;21;26;47;13;13;26;2;2;4;5;4;9;0;1;1;0;0;0;1/6 (17%);1/10 (10%);2/16 (13%);6/16 (38%);5/26 (19%);11/42 (26%);4/8 (50%);5/8 (63%);9/16 (56%);1/2 (50%);4/6 (67%);5/8 (63%);21;29;50;30;35;65;14;9;2;3;5;1;0;1;;;;;;;6;13;19;9;6;15;8/34 (24%);8/32 (25%);16/66 (24%);13/31 (42%);15/30 (50%);28/61 (46%);1;0;1;2;1;3;149;144;293;283;307;590;77;76;153;74;90;164;;;;;;;4;7;11;9;6;15;0;1;1;3;2;5;1;1;2;2;3;5;0;0;0;0;3;3;3;4;7;6;9;15;4;7;11;9;9;18;0;2;2;0;1;1;1;2019-12-14;-6;12;13;41;26;31;17;8;20;14;9;-9;14;23;24;21;17;17;100;63;41;42;-66;30;54;43;25;17;7;-9;17;20;18;-43;90;29;17;-64;-37;-20;36.0;29;33;20;12;-21;-19;-2;-3;12;-8;-39;-23;-5;13;57;14;80;49;64;6;-11;-14;-9;-20;-4;12;5;13;13;79;52;40;49;34;50;40;29;30;23;41;29;24;-26;18;-43;-19;-8;23;22;22;75.0;0;13:00:00;-1;BOU;CHE
CRY X BHA 2019-12-16;303 (85%);193 (82%);496 (84%);119 (72%);107 (72%);226 (72%);4;6;10;14;12;26;69%;61%;66%;31%;39%;34%;0;2;2;0;0;0;0;3;3;0;0;0;0;2;2;0;1;1;3;10;13;17;15;32;3;4;7;0;3;3;;;;;;;3/17 (18%);3/16 (19%);6/33 (18%);1/3 (33%);5/11 (45%);6/14 (43%);6/7 (86%);5/7 (71%);11/14 (79%);6/8 (75%);4/7 (57%);10/15 (67%);19;24;43;31;31;62;12;7;0;3;3;4;5;9;0;0;0;0;1;1;5;4;9;6;8;14;14/27 (52%);20/35 (57%);34/62 (55%);17/33 (52%);8/28 (29%);25/61 (41%);1;0;1;0;0;0;357;236;593;166;149;315;85;72;157;71;63;134;;;;;;;2;5;7;0;8;8;2;1;3;0;6;6;4;6;10;0;4;4;4;4;8;0;3;3;6;10;16;8;6;14;6;9;15;0;11;11;0;1;1;1;0;1;1;2019-12-16;-10;-7;-7;-11;-7;-5;-9;-3;-1;23;9;-13;-7;-7;-40;-88;-52;-67;-49;-42;-35;-52;-31;-32;-40;-27;-25;-13;-54;-50;-35;-26;-21;-32;-45;-31;-40;-29;-22;-18;-18.0;-18;-28;-22;-23;-54;-13;30;5;-17;-13;-86;-52;-27;-22;-47;-35;-100;-88;-97;-57;-48;-22;-21;-15;-15;-6;-46;-49;-28;-19;21;100;100;83;72;36;14;-14;45;36;-23;-3;-14;-27;-23;-13;36;17;-11;5;-2.0;1;17:45:00;0;BHA;CRY
LEI X NOR 2019-12-14;186 (83%);127 (73%);313 (79%);225 (88%);206 (80%);431 (84%);8;8;16;5;8;13;47%;40%;44%;53%;60%;56%;1;0;1;0;0;0;1;0;1;0;0;0;2;2;4;0;5;5;8;16;24;9;6;15;1;3;4;4;8;12;;;;;;;0/4 (0%);3/9 (33%);3/13 (23%);5/11 (45%);4/22 (18%);9/33 (27%);6/10 (60%);4/8 (50%);10/18 (56%);6/13 (46%);7/11 (64%);13/24 (54%);29;24;53;29;30;59;15;11;2;3;5;1;1;2;0;0;0;1;1;2;3;11;14;7;6;13;18/28 (64%);13/36 (36%);31/64 (48%);11/16 (69%);16/27 (59%);27/43 (63%);0;1;1;0;0;0;224;173;397;255;258;513;62;75;137;60;86;146;;;;;;;4;2;6;3;7;10;1;2;3;4;4;8;2;1;3;2;3;5;1;3;4;3;5;8;10;7;17;11;10;21;5;5;10;6;12;18;1;4;5;0;0;0;1;2019-12-14;2;-13;-48;-33;-31;-23;17;7;5;5;-7;3;11;8;55;30;14;5;-29;-42;-20;-11;6;-5;1;61;37;23;24;9;-51;54;14;6;33;18;-24;26;35;-40;10.0;12;33;48;46;7;37;20;7;33;25;9;8;26;48;30;63;75;53;40;14;11;-12;-1;6;38;16;47;-19;62;78;60;40;51;60;29;19;16;29;-20;-7;28;48;32;28;25;15;-38;-3;8;-4;-7.0;1;13:00:00;0;NOR;LEI
LIV X WAT 2019-12-14;94 (62%);104 (66%);198 (64%);319 (84%);219 (81%);538 (83%);6;5;11;13;12;25;29%;36%;33%;71%;64%;67%;1;1;2;0;0;0;1;1;2;0;1;1;0;0;0;0;2;2;18;17;35;8;6;14;2;1;3;2;4;6;0;0;0;2;0;2;1/6 (17%);0/3 (0%);1/9 (11%);0/10 (0%);0/12 (0%);0/22 (0%);4/7 (57%);6/6 (100%);10/13 (77%);7/16 (44%);3/9 (33%);10/25 (40%);26;23;49;35;18;53;6;8;0;4;4;0;2;2;0;1;1;0;0;0;6;7;13;4;5;9;7/28 (25%);13/38 (34%);20/66 (30%);21/32 (66%);17/32 (53%);38/64 (59%);2;2;4;1;4;5;152;157;309;379;270;649;90;70;160;100;88;188;;;;;;;3;2;5;4;10;14;4;2;6;3;5;8;0;2;2;1;5;6;1;2;3;0;2;2;13;8;21;12;2;14;4;4;8;4;12;16;1;0;1;1;1;2;0;2019-12-14;12;5;7;28;27;26;43;28;17;12;16;12;8;-21;-4;41;23;17;45;60;48;41;13;31;20;18;10;5;-9;26;-25;38;21;9;16;10;3;6;-14;19;-1.0;6;27;16;28;4;79;49;3;-20;-20;-65;-39;-11;6;7;-2;3;7;9;50;51;36;46;24;6;1;-7;50;21;11;6;51;32;44;57;40;30;-2;23;9;-20;-46;-25;-40;-24;-10;22;46;-2;67;36.0;2;10:30:00;1;WAT;LIV
MUN X EVE 2019-12-15;99 (72%);77 (61%);176 (67%);227 (86%);227 (86%);454 (86%);8;10;18;17;13;30;36%;31%;34%;64%;69%;66%;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;3;5;8;13;17;30;14;4;18;4;1;5;2;4;6;;;;;;;2/14 (14%);0/4 (0%);2/18 (11%);1/7 (14%);4/24 (17%);5/31 (16%);1/4 (25%);3/9 (33%);4/13 (31%);3/8 (38%);10/15 (67%);13/23 (57%);25;26;51;29;40;69;12;10;2;5;7;2;1;3;;;;;;;6;6;12;2;5;7;11/33 (33%);9/34 (26%);20/67 (30%);9/19 (47%);9/21 (43%);18/40 (45%);3;0;3;1;1;2;138;126;264;265;264;529;65;78;143;64;81;145;;;;;;;1;1;2;4;5;9;3;2;5;4;4;8;2;1;3;2;6;8;4;2;6;5;10;15;11;10;21;5;9;14;5;3;8;9;15;24;1;1;2;0;1;1;1;2019-12-15;5;24;33;25;22;26;24;-13;5;8;15;45;1;6;4;41;25;28;68;51;25;16;-95;-10;-32;-54;-53;-32;-44;-48;-60;-38;-28;-42;-9;9;10;11;15;2;41.0;23;9;18;13;-24;13;47;52;31;27;18;15;-16;12;10;-7;80;54;36;39;22;-25;-3;-1;5;47;-3;77;59;40;41;41;37;40;31;58;31;-26;64;55;30;20;12;-56;-26;-37;-46;-18;-16;-9;33.0;1;12:00:00;0;EVE;MUN
SHE X ASV 2019-12-14;121 (65%);151 (72%);272 (69%);198 (75%);196 (79%);394 (77%);21;15;36;14;18;32;41%;46%;44%;59%;54%;56%;0;1;1;0;3;3;0;1;1;0;5;5;0;1;1;1;1;2;23;20;43;7;9;16;1;1;2;0;3;3;0;0;0;0;1;1;0/6 (0%);4/9 (44%);4/15 (27%);2/16 (13%);3/14 (21%);5/30 (17%);3/4 (75%);0/0 (0%);3/4 (75%);1/5 (20%);6/8 (75%);7/13 (54%);34;24;58;25;33;58;9;10;0;1;1;0;0;0;0;1;1;0;0;0;8;5;13;6;5;11;22/52 (42%);12/36 (33%);34/88 (39%);21/49 (43%);30/48 (63%);51/97 (53%);0;0;0;1;2;3;185;211;396;263;249;512;91;77;168;101;80;181;;;;;;;0;5;5;2;5;7;0;7;7;1;1;2;0;0;0;0;3;3;0;3;3;0;0;0;6;5;11;6;6;12;0;8;8;2;5;7;0;2;2;2;0;2;0;2019-12-14;10;45;31;16;4;9;-4;-5;-4;-26;-17;16;-11;-8;-6;4;-2;-1;-3;5;34;42;9;51;23;-16;6;6;-6;6;9;39;43;1;29;10;9;33;24;33;6.0;7;32;23;17;1;14;66;35;12;11;26;10;-36;-49;-32;5;-23;16;22;16;50;34;51;29;11;-11;7;-26;-14;15;74;39;19;5;-19;-18;-6;9;-50;62;25;30;29;21;42;26;14;-11;10;-1;24.0;2;13:00:00;1;ASV;SHE
SOU X WES 2019-12-14;119 (62%);99 (59%);218 (61%);164 (71%);178 (73%);342 (72%);19;12;31;17;17;34;46%;41%;43%;54%;59%;57%;0;0;0;0;1;1;0;0;0;0;1;1;2;2;4;0;0;0;12;17;29;13;11;24;4;4;8;1;4;5;0;1;1;0;0;0;4/9 (44%);3/11 (27%);7/20 (35%);4/9 (44%);5/17 (29%);9/26 (35%);9/13 (69%);3/5 (60%);12/18 (67%);3/6 (50%);5/12 (42%);8/18 (44%);42;27;69;31;37;68;14;9;1;1;2;0;3;3;0;0;0;0;1;1;8;4;12;6;4;10;20/50 (40%);13/37 (35%);33/87 (38%);13/37 (35%);15/31 (48%);28/68 (41%);1;1;2;2;2;4;191;168;359;230;244;474;97;97;194;98;100;198;;;;;;;4;5;9;2;5;7;2;1;3;2;7;9;1;3;4;1;1;2;1;1;2;1;3;4;8;9;17;7;8;15;5;6;11;3;8;11;1;2;3;1;0;1;1;2019-12-14;-3;-35;-18;37;24;46;22;10;9;4;4;-22;6;7;23;-17;3;-1;-1;-4;-6;-20;-14;-59;-32;-11;-4;7;13;13;-17;-23;-12;-15;-12;-11;-8;5;6;34;25.0;19;16;-43;38;-12;31;36;-56;33;9;41;24;19;6;-10;-11;-47;-34;-23;-7;44;94;56;36;24;14;-5;6;32;55;30;-42;-21;-20;-8;-81;-41;-47;-41;32;-8;-39;-22;16;53;39;37;61;-76;35;36.0;0;15:30:00;-1;WES;SOU
WOL X TOT 2019-12-15;139 (74%);134 (71%);273 (73%);230 (80%);149 (72%);379 (77%);14;10;24;9;8;17;39%;47%;43%;61%;53%;57%;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;5;5;10;24;16;40;1;8;9;1;1;2;6;5;11;;;;;;;0/4 (0%);2/6 (33%);2/10 (20%);1/17 (6%);4/16 (25%);5/33 (15%);14/19 (74%);4/5 (80%);18/24 (75%);9/11 (82%);11/14 (79%);20/25 (80%);38;34;72;32;33;65;10;14;2;2;4;2;1;3;1;0;1;0;0;0;3;8;11;6;7;13;11/35 (31%);11/29 (38%);22/64 (34%);25/42 (60%);15/36 (42%);40/78 (51%);0;1;1;0;0;0;187;188;375;287;207;494;77;79;156;92;92;184;;;;;;;5;3;8;6;4;10;1;2;3;2;2;4;3;2;5;2;3;5;0;1;1;3;6;9;8;10;18;11;7;18;5;4;9;9;10;19;0;4;4;0;4;4;2;2019-12-15;-12;-15;-11;19;7;-59;-42;-28;25;-8;-5;-2;11;53;38;29;25;14;-6;27;42;38;6;18;7;16;8;17;7;5;-6;-3;-3;8;12;10;74;48;36;17;6.0;8;8;9;23;35;46;47;71;37;19;7;-9;45;-23;-1;56;-6;-7;-2;-5;-3;-10;-5;29;43;36;41;23;18;6;-3;4;-4;-24;-32;-21;-41;2;-55;-33;-19;37;29;74;57;39;25;19;-42;10;17.0;1;12:00:00;-1;TOT;WOL
