game;Accurate passes_away;Accurate passes_home;Aerials won_away;Aerials won_home;Ball possession_away;Ball possession_home;Blocked shots_away;Blocked shots_home;Corner kicks_away;Corner kicks_home;Counter attacks_away;Counter attacks_home;Duels won_away;Duels won_home;Fouls_away;Fouls_home;Goalkeeper saves_away;Goalkeeper saves_home;Hit woodwork_away;Hit woodwork_home;Offsides_away;Offsides_home;Passes_away;Passes_home;Red cards_away;Red cards_home;Shots inside box_away;Shots inside box_home;Shots off target_away;Shots off target_home;Shots on target_away;Shots on target_home;Shots outside box_away;Shots outside box_home;Total shots_away;Total shots_home;Yellow cards_away;Yellow cards_home;away_score;both_score_No;both_score_Over;both_score_Under;both_score_Yes;data;double_chance_12;double_chance_1X;double_chance_X2;draw_no_bet_1;draw_no_bet_2;final_result_1;final_result_2;final_result_X;first_half_1;first_half_2;first_half_X;fl_both_score_No;fl_both_score_Over;fl_both_score_Under;fl_both_score_Yes;fl_double_chance_12;fl_double_chance_1X;fl_double_chance_X2;fl_draw_no_bet_1;fl_draw_no_bet_2;fl_final_result_1;fl_final_result_2;fl_final_result_X;fl_first_half_1;fl_first_half_2;fl_first_half_X;fl_total_goals_Over_0.5;fl_total_goals_Over_1.5;fl_total_goals_Over_2.5;fl_total_goals_Over_3.5;fl_total_goals_Over_4.5;fl_total_goals_Over_5.5;fl_total_goals_Under_0.5;fl_total_goals_Under_1.5;fl_total_goals_Under_2.5;fl_total_goals_Under_3.5;fl_total_goals_Under_4.5;fl_total_goals_Under_5.5;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home;total_goals_Over_0.5;total_goals_Over_1.5;total_goals_Over_2.5;total_goals_Over_3.5;total_goals_Over_4.5;total_goals_Over_5.5;total_goals_Under_0.5;total_goals_Under_1.5;total_goals_Under_2.5;total_goals_Under_3.5;total_goals_Under_4.5;total_goals_Under_5.5
CAM X CHA 2016-08-08;308 (81%);432 (85%);8;11;43%;57%;3;2;3;5;;;40;51;12;15;2;5;;;3;3;379;507;;;7;10;9;7;6;5;11;4;18;14;1;0;1;1.80;;;1.95;2016-08-08;1.25;1.10;2.80;1.14;5.50;1.44;7.50;4.20;2.00;6.00;2.38;False;;;True;True;True;False;True;False;True;False;False;True;False;False;True;True;True;True;False;False;False;False;False;False;True;True;10.0;15.35;15.35;24.98;15.36;29.65;-34.0;-11.91;-24.51;-10.85;8.8;13.35;1.8;84.44;54.68;25.5;-22.15;-6.6;-7.26;-31.71;-16.15;-0.76;20.33;2.2;-5.4;-1.04;24.6;25.3;16.56;11.93;8.8;5.09;3.87;16.64;88.88;59.43;36.92;28.53;98.55;53.86;-10.0;25.32;13.73;6.47;-3.43;14.44;-33.36;-32.18;-100.0;-91.49;-33.04;-16.05;-7.33;6.48;40.4;23.71;12.39;-93.73;-16.23;-8.47;26.27;12.19;10.49;3.31;-40.6;-25.58;-15.9;16.37;-4.78;-3.0;-30.2;-12.3;-32.39;34.88;13.99;20.44;10.51;11.84;15.37;100.0;68.61;38.78;20.45;9.19;-5.69;-5.99;5.9;-19.1;-4.27;15.36;30.9;-75.0;3;21:00:00;1;CHA;CAM;1.05;1.25;1.80;3.00;6.00;13.00;11.00;3.75;2.00;1.36;1.13;1.04
COR X CRU 2016-08-08;334 (78%);389 (80%);21;17;47%;53%;1;3;6;6;;;64;43;8;15;3;1;1;0;5;2;430;485;;;5;7;11;4;2;4;9;4;14;11;3;4;1;1.80;;;1.95;2016-08-08;1.29;1.17;2.38;1.25;3.75;1.60;5.75;3.75;2.25;5.50;2.20;False;;;True;False;True;True;False;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;True;True;True;True;10.0;12.91;16.28;17.98;11.03;19.83;37.72;18.38;-33.4;-7.23;-4.04;87.25;6.25;-3.75;2.32;-3.75;-4.39;-6.68;-7.29;-8.03;-13.09;-2.26;53.17;5.33;8.13;8.98;4.86;6.37;-26.12;-15.03;-9.05;50.17;16.56;22.01;-14.83;-46.56;-27.52;-24.92;-8.39;10.7;0.0;5.18;0.87;-2.2;-3.81;-20.2;-60.66;-38.5;-25.73;-43.13;-53.45;-30.0;-40.14;-26.14;-15.96;-36.28;-4.1;31.13;-58.87;-24.08;-12.83;-2.96;-1.56;-77.48;-41.96;-22.53;-8.85;-47.61;-0.72;10.06;9.74;44.56;30.09;-61.05;-24.47;-13.09;41.75;19.93;-27.53;23.13;15.37;20.76;55.99;34.91;22.0;19.7;12.59;-28.25;-13.94;28.67;-7.82;70.0;1;22:00:00;0;CRU;COR;1.06;1.29;2.00;3.40;6.50;15.00;10.00;3.50;1.80;1.30;1.11;1.03
BOT X GRE 2016-09-04;421 (83%);205 (70%);10;16;63%;37%;4;1;4;6;0;2;54;75;25;16;;;;;1;4;507;292;;;3;6;3;7;1;2;5;4;8;10;4;3;1;1.95;;;1.80;2016-09-04;1.33;1.40;1.62;1.67;2.10;2.30;3.00;3.40;3.00;3.40;2.10;False;;;True;True;True;False;True;False;True;False;False;True;False;False;True;True;True;False;False;False;False;False;False;True;True;True;-3.4;21.67;31.37;22.94;-22.2;-9.23;-6.64;-6.06;-4.66;8.8;18.53;-5.42;4.87;-31.2;68.8;24.1;32.1;23.5;15.26;-6.04;-1.82;-3.52;31.4;75.9;44.68;32.92;20.54;11.22;-1.08;-1.18;-17.22;-11.38;14.47;17.95;24.18;-35.53;-16.59;-35.03;-32.15;-30.81;0.0;21.7;5.67;24.9;40.21;16.87;19.32;-25.35;-8.73;-46.05;35.6;9.3;32.51;19.38;14.55;-6.87;11.78;-7.76;-18.35;-11.98;-8.19;-10.42;-1.74;3.94;1.27;-1.06;24.62;8.76;13.64;7.12;3.61;1.53;-1.6;-1.6;-1.6;-6.54;-4.48;-8.25;3.54;-10.49;-91.83;-60.21;-41.79;-30.47;-23.74;-13.79;-6.05;-6.45;31.7;27.69;18.98;0.0;2;17:00:00;1;GRE;BOT;1.06;1.33;2.05;3.50;7.00;17.00;10.00;3.25;1.75;1.29;1.10;1.02
SPT X FLA 2016-08-13;414 (79%);222 (70%);32;22;63%;37%;5;3;9;5;;;79;54;15;24;3;0;;;0;1;522;315;;;5;9;6;6;0;4;6;4;11;13;3;2;0;1.95;;;1.80;2016-08-13;1.36;1.57;1.40;2.00;1.73;3.00;2.40;3.20;3.40;3.20;2.10;True;;;False;True;True;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;False;True;True;True;True;True;-7.4;15.13;-40.6;-19.48;-10.91;-7.44;21.0;15.4;6.7;-6.7;-8.42;-11.8;-11.09;-11.31;-11.07;32.6;43.11;100.0;58.31;26.86;14.45;7.5;-14.42;26.3;16.42;12.07;8.81;-9.9;-9.67;17.1;43.67;21.76;9.61;-30.97;-39.07;-14.08;11.8;3.9;5.82;-9.53;0.0;-26.92;-21.41;-16.44;-8.48;-40.81;-47.81;-4.71;-0.57;-28.19;-24.99;-14.73;-13.5;-11.28;-27.73;-13.99;-26.12;-12.85;-12.17;-11.76;-40.04;-48.7;-46.53;-25.24;-12.59;69.7;65.06;-12.38;33.22;57.79;27.41;7.12;-4.0;-4.45;-9.48;-9.13;-9.13;21.0;44.8;5.73;-24.0;-16.17;-13.72;-9.11;-14.52;-51.25;-34.54;-49.61;-33.94;23.65;-28.88;25.0;1;17:00:00;1;FLA;SPT;1.07;1.33;2.05;3.50;8.00;17.00;9.00;3.25;1.75;1.29;1.08;1.02
PON X FIG 2016-08-13;297 (75%);201 (74%);12;13;58%;42%;1;2;3;11;;;55;55;25;21;2;0;;;3;1;395;272;;;1;6;2;9;0;4;2;9;3;15;2;2;0;1.67;;;2.10;2016-08-13;1.29;1.14;2.40;1.22;4.00;1.57;6.00;3.80;2.20;6.00;2.20;True;;;False;True;True;False;True;False;True;False;False;False;False;True;True;True;False;False;False;False;False;False;True;True;True;True;10.0;-4.53;-8.02;6.4;3.09;0.67;29.24;19.32;14.01;51.55;66.96;4.75;36.49;30.78;15.98;44.18;21.04;15.07;15.75;6.12;32.42;20.26;1.62;12.66;7.77;20.68;4.67;-10.27;-9.82;6.4;6.4;15.68;12.21;-1.2;9.78;12.47;10.84;9.45;2.91;-2.55;20.0;-3.66;22.45;6.29;-5.3;-27.94;16.75;6.53;93.96;53.01;29.44;23.79;36.92;12.81;5.54;-22.32;17.4;22.68;2.5;-2.32;22.68;17.69;6.51;1.72;3.04;1.96;2.81;2.52;48.68;25.95;9.84;-25.46;24.54;-5.46;24.54;9.17;1.89;25.08;3.99;9.98;-4.92;-5.0;-7.48;74.05;34.69;15.04;3.35;9.47;2.22;-4.53;0.16;30.0;2;19:30:00;1;FIG;PON;1.07;1.36;2.10;3.75;8.00;19.00;9.00;3.00;1.70;1.25;1.08;1.02
FLU X AME 2016-08-14;261 (79%);419 (87%);13;17;41%;59%;0;5;2;9;;;41;64;28;12;2;1;;;0;2;331;482;;;1;9;4;8;1;3;4;7;5;16;5;2;0;1.62;;;2.20;2016-08-14;1.25;1.10;2.75;1.14;5.50;1.45;7.50;4.10;2.05;6.50;2.30;True;;;False;True;True;False;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;True;-10.0;43.45;21.15;18.69;17.55;14.64;14.19;13.86;12.94;87.39;59.56;-3.31;38.01;25.31;42.77;21.47;34.16;22.48;15.54;14.55;20.8;58.03;2.64;61.62;68.76;41.63;25.14;19.33;17.37;5.19;40.26;-27.73;-1.03;3.04;1.87;-43.13;-26.58;-12.28;-0.97;6.16;;12.6;100.0;70.58;47.64;4.45;27.27;18.33;5.95;5.65;5.47;-42.43;-20.89;-10.04;-18.76;-5.03;26.03;11.48;7.96;10.86;13.71;4.98;-2.7;2.3;-2.7;1.7;-38.3;23.88;-22.5;29.95;9.9;10.71;4.51;-4.7;50.3;23.17;8.71;-34.7;18.2;-23.54;-19.29;-7.67;-10.76;6.35;-13.65;41.35;46.62;21.51;5.61;44.82;4.35;-5.0;1;12:00:00;1;AME;FLU;1.07;1.33;2.00;3.50;7.00;17.00;9.50;3.25;1.80;1.29;1.10;1.02
GRE X COR 2016-08-14;415 (82%);264 (76%);19;17;61%;39%;9;1;10;6;1;0;68;77;14;15;6;6;1;0;0;3;509;349;;;19;9;10;3;7;9;7;4;26;13;1;4;0;1.70;;;2.05;2016-08-14;1.36;1.29;1.75;1.50;2.50;2.10;3.60;3.20;2.88;4.33;2.00;True;;;False;True;True;False;True;False;True;False;False;True;False;False;True;True;True;False;False;False;False;False;False;True;True;True;82.0;-22.32;-39.84;-26.05;-82.86;-79.25;-49.22;-29.7;37.6;19.54;9.66;50.98;-14.4;-7.87;27.0;15.22;13.17;10.9;-33.0;-21.04;-16.19;-8.31;32.54;-3.49;5.98;1.14;-2.67;-3.82;-5.46;-6.73;-16.88;-14.73;-33.46;21.57;-63.27;-100.0;-70.64;-39.84;36.8;13.93;25.0;54.83;39.69;24.91;53.53;15.06;34.36;55.02;74.9;100.0;79.09;43.75;25.13;3.69;-8.93;-38.84;5.09;-29.93;-15.01;57.93;82.25;48.52;46.62;19.75;4.69;-3.84;-84.83;5.09;-59.47;-36.05;-27.5;-37.42;-21.55;-17.69;-15.87;-19.42;-21.9;13.07;5.09;-6.93;-7.31;-7.57;-7.61;-29.5;-26.02;-19.17;-45.1;-40.52;-15.51;-37.77;-51.75;-65.0;3;12:00:00;1;COR;GRE;1.10;1.44;2.40;4.50;11.00;23.00;7.50;2.63;1.53;1.18;1.05;1.01
CRU X CFC 2016-08-14;163 (64%);403 (80%);16;20;34%;66%;0;3;5;4;1;0;50;60;20;15;5;1;;;2;4;256;503;;;4;12;4;7;3;7;3;5;7;17;4;2;2;1.70;;;2.05;2016-08-14;1.25;1.11;2.63;1.17;5.00;1.50;7.00;4.00;2.10;6.50;2.25;False;;;True;False;True;True;False;False;False;False;True;False;True;False;True;True;True;True;False;False;False;False;False;False;True;True;10.0;-48.07;-30.92;-11.43;30.8;22.83;11.87;3.5;-3.87;-10.01;-8.07;14.45;-100.0;-55.23;-27.95;-11.81;-2.58;19.98;42.07;25.2;-74.47;-31.41;57.09;-15.27;39.47;16.18;14.65;-25.0;-5.21;-1.03;4.8;22.35;19.94;72.44;1.29;5.19;22.53;16.73;14.39;9.11;0.0;94.86;59.73;49.95;34.14;51.57;60.12;66.87;37.2;50.75;34.55;22.31;15.19;13.92;60.8;41.9;4.92;35.66;31.95;29.75;23.79;-34.83;-8.22;10.17;27.0;20.46;24.92;-15.6;19.18;10.4;4.06;1.78;1.48;1.71;2.21;-18.82;-9.2;6.18;-39.71;1.46;6.96;-10.0;5.0;15.88;14.36;13.08;63.52;42.39;29.09;-30.67;86.92;70.0;2;17:00:00;0;CFC;CRU;1.07;1.30;2.00;3.40;7.00;15.00;9.50;3.40;1.80;1.30;1.10;1.03
SAN X CAM 2016-08-14;438 (83%);244 (78%);12;7;63%;37%;4;1;7;4;0;2;59;50;9;24;4;3;1;0;3;1;530;314;;;9;8;6;4;3;7;4;4;13;12;4;4;0;2.00;;;1.75;2016-08-14;1.33;1.34;1.73;1.57;2.25;2.15;3.30;3.40;2.88;3.60;2.20;True;;;False;True;True;False;True;False;True;False;False;True;False;False;True;True;True;False;False;False;False;False;False;True;True;True;10.0;17.22;8.96;49.0;100.0;72.58;36.77;15.49;-6.04;-8.79;-7.18;9.15;-8.22;-8.84;-3.11;-0.07;4.54;1.02;-7.0;-5.73;-19.53;-18.14;13.64;-6.97;3.67;3.85;-6.8;-33.72;-2.92;5.6;2.46;-24.4;-10.34;11.31;-6.84;-36.21;-53.31;-36.61;-27.71;-22.42;-10.0;-15.02;-10.62;5.95;-29.05;9.92;29.73;7.88;-5.27;-47.21;-27.51;-14.76;-14.96;19.47;4.45;-10.53;83.36;-12.8;17.1;4.83;-4.64;-4.67;-1.83;-12.0;-11.21;-10.37;-14.87;49.72;55.95;-44.05;-12.87;-41.4;-27.99;-19.63;-12.23;-10.8;-7.72;-8.12;29.35;-3.74;-5.77;-6.98;-7.69;-48.12;-32.53;-47.88;-30.78;-25.62;-14.57;21.74;-5.98;70.0;3;17:00:00;1;CAM;SAN;1.05;1.29;1.95;3.25;6.50;15.00;11.00;3.50;1.85;1.33;1.11;1.03
VIT X STA 2016-08-14;271 (79%);329 (83%);11;12;48%;52%;1;3;5;3;;;52;54;20;15;5;2;0;1;9;2;343;398;;;5;8;5;4;4;7;5;6;10;14;2;1;2;2.00;;;1.75;2016-08-14;1.29;1.20;2.20;1.36;3.00;1.70;4.75;3.75;2.40;4.33;2.25;False;;;True;False;True;True;False;False;False;False;True;False;False;True;True;True;True;True;False;False;False;False;False;False;True;True;1.0;3.52;-3.74;-2.86;39.27;-27.2;-14.83;-11.07;-8.82;-10.47;-10.4;1.59;23.8;12.89;9.53;7.54;6.64;8.88;6.85;5.65;-33.3;-18.4;1.75;-11.84;-7.56;-50.03;-29.67;-35.01;22.8;24.03;17.06;-75.6;-38.12;-2.4;-19.96;-8.16;10.4;-43.0;-23.2;-9.39;15.0;-1.25;4.73;100.0;81.4;1.2;46.71;27.39;-20.03;19.97;4.59;2.8;6.63;-40.03;-23.13;-4.83;68.86;-28.95;-18.66;-14.2;-9.13;-36.86;39.23;5.75;3.1;-5.77;4.23;39.56;-4.01;-5.55;-6.85;-6.24;-11.62;-14.24;97.4;49.03;25.07;11.2;21.96;6.39;-4.28;4.16;-80.84;-47.71;-29.15;-58.1;-35.7;-16.06;-5.32;6.73;-8.95;-30.0;2;17:00:00;0;STA;VIT;1.05;1.25;1.80;3.00;6.00;13.00;12.00;3.75;2.00;1.36;1.13;1.04
SPO X BOT 2016-08-14;213 (72%);408 (83%);17;10;38%;62%;2;4;7;8;;;53;44;14;11;2;0;;;1;2;295;491;;;3;8;3;7;1;2;3;5;6;13;2;2;1;1.80;;;1.95;2016-08-14;1.29;1.14;2.40;1.22;4.00;1.57;6.00;3.80;2.20;5.50;2.25;True;;;False;True;False;True;False;True;False;True;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;True;10.0;35.0;-24.0;24.91;16.02;10.97;3.83;3.97;0.42;-0.21;27.8;6.88;24.27;19.9;17.31;15.77;12.81;12.54;12.55;17.55;72.63;83.13;5.02;49.38;29.31;17.01;5.82;11.26;10.63;10.25;15.03;12.87;10.81;3.91;0.73;-5.47;-24.3;-10.21;-9.07;-12.69;-10.0;23.4;9.59;33.76;29.47;5.33;22.3;20.72;21.64;44.95;25.24;18.9;-25.8;-6.71;-3.49;33.04;-18.0;26.17;40.52;21.9;15.84;10.0;8.39;8.53;-14.75;30.25;49.5;-34.13;29.24;17.02;31.25;16.36;12.14;7.24;4.34;-17.73;12.27;8.31;-15.96;9.97;35.95;32.72;23.57;18.5;15.66;-22.6;-7.57;22.4;12.45;-30.16;9.42;-75.0;0;17:15:00;-1;BOT;SPO;1.06;1.29;1.95;3.40;6.50;15.00;10.00;3.50;1.85;1.30;1.11;1.03
CAP X PAL 2016-08-14;264 (75%);396 (82%);17;17;43%;57%;4;1;7;4;;;49;49;15;12;4;1;;;3;1;350;485;;;4;1;6;2;2;4;8;6;12;7;3;3;1;1.91;;;1.91;2016-08-14;1.34;1.48;1.55;1.83;1.83;2.55;2.70;3.30;3.25;3.40;2.05;True;;;False;True;False;True;False;True;False;True;False;False;True;False;True;False;False;False;False;False;False;True;True;True;True;True;10.0;6.9;14.68;16.43;12.11;10.72;12.26;12.81;6.99;3.9;2.07;-31.4;0.71;-0.09;-0.3;-0.43;-0.5;-40.54;-48.1;-29.51;-18.46;-16.89;-19.73;19.55;68.77;35.5;20.73;11.36;3.91;-8.5;-16.25;-7.9;-2.86;-36.33;1.73;-3.27;6.73;0.16;1.73;-98.27;-5.0;-48.46;-20.11;-7.51;-9.97;-18.2;-30.37;-18.29;-36.93;-22.64;-3.43;-40.37;-18.78;-4.21;35.07;18.73;-8.17;19.21;21.11;36.35;23.17;12.94;6.49;72.28;15.35;6.56;1.7;-0.32;13.82;5.81;48.11;51.51;18.54;12.81;10.16;5.6;5.47;2.99;7.35;0.41;-1.17;-2.05;-22.67;-11.26;12.13;10.5;1.8;-4.53;-5.81;-8.8;-2.76;-20.0;0;19:30:00;-1;PAL;CAP;1.07;1.36;2.25;4.00;9.00;19.00;9.00;3.00;1.62;1.22;1.07;1.02
CHA X INT 2016-08-15;169 (64%);255 (71%);29;31;43%;57%;2;3;5;2;;;65;64;18;15;4;3;1;0;0;1;266;360;;;8;8;5;8;3;5;2;8;10;16;2;1;0;1.70;;;2.05;2016-08-15;1.36;1.40;1.57;1.62;2.20;2.40;3.00;3.20;3.10;4.00;2.00;True;;;False;True;True;False;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;True;10.0;4.5;3.17;32.38;23.9;43.86;0.32;-70.6;-45.16;-28.2;-21.14;12.55;-12.83;-4.54;-4.79;-9.93;-0.94;5.4;33.53;22.26;-22.84;-3.59;9.06;-0.38;-5.32;-1.17;3.16;-22.84;-10.56;-7.6;-6.21;38.47;62.08;8.69;11.55;12.18;7.56;-35.8;-19.07;-5.27;0.0;-11.62;-30.02;-45.76;-28.09;8.46;-22.58;-43.39;-24.65;-12.96;-22.93;-8.49;39.73;12.41;-9.6;0.52;5.69;30.52;60.63;37.28;23.4;44.39;24.65;11.79;7.49;9.94;4.16;4.29;2.95;2.24;1.81;1.19;1.19;6.19;2.34;0.05;28.7;15.72;4.5;7.64;3.34;-39.55;-18.96;-5.73;55.45;73.36;53.83;78.87;52.89;4.5;3.73;75.0;1;21:00:00;1;INT;CHA;1.10;1.44;2.40;4.50;11.00;23.00;7.00;2.63;1.53;1.18;1.05;1.01
AME X CHA 2016-08-19;318 (80%);328 (80%);18;15;50%;50%;0;4;4;6;;;53;48;10;13;5;1;1;0;;;396;412;;;10;7;10;3;2;6;3;6;12;13;1;1;2;1.75;;;2.00;2016-08-19;1.38;1.29;1.73;1.50;2.50;2.15;3.60;3.10;2.88;4.33;2.00;False;;;True;True;False;True;False;True;False;True;False;True;False;False;True;True;True;False;False;False;False;False;False;True;True;True;-10.0;-0.07;0.46;0.46;0.46;0.46;0.46;0.46;0.46;-9.8;7.8;6.5;54.04;28.51;16.09;9.44;4.19;34.15;14.52;8.49;11.59;3.44;41.83;1.48;2.45;-18.52;-3.62;-4.79;-10.86;-9.87;-12.79;-4.02;44.1;24.77;5.41;3.36;7.51;9.07;7.01;10.56;70.0;2.59;-8.7;-41.59;-1.84;14.63;-3.21;3.25;58.61;34.58;10.83;-47.24;-21.66;47.76;6.2;52.04;5.44;33.75;14.16;9.34;-45.53;-22.3;13.8;-11.2;-10.93;-7.52;-49.2;2.95;-38.24;-24.86;-100.0;-78.39;-46.27;-54.51;52.4;25.68;15.76;14.85;-1.13;18.07;9.03;12.16;-27.82;-30.47;-16.47;-57.77;-32.7;-22.38;-61.98;-0.46;-72.01;-30.0;1;22:30:00;-1;CHA;AME;1.10;1.44;2.40;4.50;11.00;23.00;7.00;2.63;1.53;1.18;1.05;1.01
BOT X SPT 2016-08-20;391 (81%);285 (75%);19;15;56%;44%;4;3;2;3;;;69;67;12;19;3;2;1;1;1;1;483;378;;;8;7;9;9;2;6;7;11;15;18;2;1;0;1.95;;;1.80;2016-08-20;1.33;1.22;1.95;1.36;3.00;1.85;4.33;3.40;2.60;4.33;2.20;True;;;False;True;True;False;True;False;True;False;False;True;False;False;True;True;True;False;False;False;False;False;False;True;True;True;10.0;32.17;-21.9;-3.57;-0.84;38.2;23.06;17.67;-22.67;-5.36;-4.0;1.35;32.03;19.38;-22.97;-8.92;-3.42;-2.39;-5.97;-6.24;-12.89;-10.61;-4.6;-9.26;26.2;23.27;19.99;72.54;53.79;27.13;12.45;3.7;-5.59;23.6;-31.55;-15.99;-6.74;27.55;10.49;9.37;55.0;33.98;23.62;15.59;31.56;11.29;10.68;-8.0;2.96;72.96;100.0;69.72;45.01;17.61;26.12;-28.93;-6.4;-17.56;-46.96;-35.08;-65.26;-44.48;-28.81;-22.26;-15.48;-3.47;-3.93;5.48;2.55;-37.45;-22.29;-19.17;-46.95;-32.55;-16.02;-8.92;-4.33;0.63;29.4;-4.45;-26.72;-20.37;-11.6;-6.39;5.55;-4.4;-34.87;-25.17;-49.41;48.73;-39.19;100.0;3;22:00:00;1;SPT;BOT;1.07;1.30;2.00;3.50;7.00;15.00;9.50;3.40;1.80;1.29;1.10;1.03
CAM X CAP 2016-08-21;253 (76%);427 (84%);9;14;40%;60%;6;2;5;6;0;1;43;55;15;15;3;3;;;0;1;332;509;;;10;10;3;8;3;4;2;4;12;14;2;0;0;1.80;;;1.95;2016-08-21;1.25;1.09;2.80;1.13;6.00;1.44;8.00;4.00;1.91;6.50;2.40;True;;;False;True;True;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;False;True;True;True;True;True;-10.0;7.0;9.74;7.97;10.88;12.42;9.13;7.18;6.39;6.1;10.95;-15.95;9.09;7.99;9.78;10.81;11.05;52.97;77.89;47.52;29.47;12.33;32.68;-9.8;-7.39;-4.91;-3.44;24.0;12.99;1.75;3.27;29.18;21.36;16.47;13.38;84.0;50.38;25.33;12.03;24.51;-20.0;55.35;29.27;13.99;12.27;12.47;39.77;23.95;18.27;9.89;44.36;27.63;19.91;20.31;-31.24;-12.34;10.84;31.88;16.03;10.76;35.6;22.91;18.13;12.52;-18.12;-6.55;-2.15;4.87;1.88;1.88;-18.12;-7.6;-7.78;-9.76;-5.95;-2.36;-1.71;-0.96;-2.0;-0.37;-35.39;-21.2;-12.76;-30.57;-56.17;-23.78;-12.12;-5.2;27.0;-3.11;20.05;-35.0;1;12:00:00;1;CAP;CAM;1.05;1.22;1.73;2.75;5.50;11.00;11.00;4.00;2.08;1.40;1.14;1.05
FLA X GRE 2016-08-21;355 (82%);350 (81%);9;12;50%;50%;5;4;4;7;;;49;56;16;14;4;1;0;1;1;1;434;433;;;3;13;3;8;2;6;7;5;10;18;1;2;1;1.80;;;1.95;2016-08-21;1.34;1.29;1.83;1.44;2.63;2.00;3.75;3.30;2.75;4.33;2.05;False;;;True;True;True;False;True;False;True;False;False;True;False;False;True;True;True;False;False;False;False;False;False;True;True;True;10.0;-1.0;10.2;10.68;8.21;31.09;52.29;34.06;28.59;18.65;40.88;6.55;28.55;18.45;-25.7;-34.97;-11.15;7.6;97.75;62.42;36.97;100.0;4.49;100.0;81.2;45.56;24.72;5.63;-4.06;-3.13;-22.54;-9.34;-6.5;3.27;3.87;3.84;2.56;19.97;4.55;58.62;-5.0;30.77;14.39;-24.0;-7.66;-4.4;-6.93;-2.04;-4.12;1.8;7.34;10.03;61.63;39.28;20.62;9.15;3.3;-22.6;-76.8;-43.04;-17.6;-7.47;2.8;-6.3;23.7;6.1;-6.7;3.91;-6.96;75.2;-49.8;-38.27;-20.66;-10.32;-10.13;-0.72;3.65;-28.4;-6.2;-14.18;-6.95;39.05;24.62;20.8;16.29;5.97;-3.6;-5.66;-7.26;2.6;-8.22;55.0;2;12:00:00;1;GRE;FLA;1.08;1.36;2.25;4.00;9.00;19.00;8.50;3.00;1.62;1.22;1.07;1.02
INT X SPO 2016-08-21;240 (69%);364 (80%);25;26;42%;58%;1;7;0;8;;;63;74;22;9;7;1;0;1;0;2;346;454;;;1;20;2;14;2;9;4;11;5;30;2;1;1;1.75;;;2.00;2016-08-21;1.34;1.29;1.83;1.44;2.63;2.00;3.80;3.30;2.75;4.33;2.05;False;;;True;False;True;True;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;True;True;True;True;7.2;6.84;0.07;-3.92;-5.27;34.4;20.93;39.48;25.5;62.09;41.11;11.48;29.45;45.72;26.56;6.81;6.68;6.72;9.88;-6.2;24.04;18.46;6.83;15.14;-9.6;-34.72;-16.88;10.53;24.4;18.81;-36.27;-35.07;-22.33;2.46;-15.79;-10.37;-44.17;-20.48;-7.92;9.2;0.0;20.55;53.04;4.02;-2.6;4.06;-3.59;-16.06;41.1;25.21;19.03;20.36;100.0;100.0;100.0;100.0;4.48;92.8;51.14;22.86;12.07;8.26;34.34;99.84;54.26;56.71;39.3;4.33;27.09;16.11;4.07;-10.9;-0.11;6.47;14.58;8.17;24.74;13.3;9.77;6.5;2.08;-5.93;5.9;7.0;50.13;75.77;38.49;45.45;28.18;8.13;14.95;50.0;1;17:00:00;0;SPO;INT;1.08;1.40;2.25;4.33;10.00;21.00;8.00;2.75;1.62;1.20;1.06;1.02
