game;Accurate passes_away;Accurate passes_home;Aerials won_away;Aerials won_home;Ball possession_away;Ball possession_home;Big chances missed_away;Big chances missed_home;Big chances_away;Big chances_home;Blocked shots_away;Blocked shots_home;Clearances_away;Clearances_home;Corner kicks_away;Corner kicks_home;Counter attacks_away;Counter attacks_home;Crosses_away;Crosses_home;Dispossessed_away;Dispossessed_home;Dribbles_away;Dribbles_home;Duels won_away;Duels won_home;Fouls_away;Fouls_home;Goalkeeper saves_away;Goalkeeper saves_home;Hit woodwork_away;Hit woodwork_home;Interceptions_away;Interceptions_home;Long balls_away;Long balls_home;Offsides_away;Offsides_home;Passes_away;Passes_home;Red cards_away;Red cards_home;Shots inside box_away;Shots inside box_home;Shots off target_away;Shots off target_home;Shots on target_away;Shots on target_home;Shots outside box_away;Shots outside box_home;Tackles_away;Tackles_home;Total shots_away;Total shots_home;Yellow cards_away;Yellow cards_home;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
ARS X WOL 2018-11-11;208 (71%);635 (87%);18;8;29%;71%;2;1;3;1;2;4;26;4;2;11;5;0;2/7 (29%);2/27 (7%);9;8;7/10 (70%);9/20 (45%);52;43;16;9;2;4;1;1;28;8;32/70 (46%);22/38 (58%);2;1;292;734;;;7;5;6;3;5;3;6;5;9/19 (47%);10/12 (83%);13;10;2;2;1;2018-11-11;10;-17;-5;-14;-37;-40;-18;-6;5;7;10;11;10;14;29;10;-18;36;15;-19;-31;-20;12;-7;42;23;18;13;37;-26;15;35;39;29;33;27;21;20;18;7;32.0;10;12;13;14;23;35;24;17;10;42;15;13;15;46;19;18;28;65;39;20;12;5;-1;17;8;5;16;3;30;30;44;51;36;30;26;84;67;7;45;50;25;-11;7;-41;-42;54;-24;14;5;13.0;-5.0;1;14:30:00;0;WOL;ARS
MCI X MUN 2018-11-11;319 (84%);642 (92%);12;9;36%;64%;;;1;2;4;6;29;14;1;5;0;1;1/11 (9%);4/25 (16%);6;11;4/11 (36%);11/18 (61%);46;44;12;12;2;0;;;6;8;25/48 (52%);28/40 (70%);;;380;700;;;5;8;1;6;1;5;1;9;9/18 (50%);12/13 (92%);6;17;1;1;1;2018-11-11;10;35;33;26;85;59;30;-41;-18;-20;-16;42;-4;3;4;4;14;7;-35;-24;-18;-6;34;8;36;25;22;9;-10;7;7;8;32;38;19;18;36;47;67;71;1.0;-1;-1;32;50;30;31;42;27;24;13;22;13;13;-54;-29;24;-15;-12;-20;9;13;21;9;44;34;33;6;33;16;28;16;-15;19;12;14;10;7;46;40;36;21;3;-6;8;7;80;47;25;51;-3.0;-15.0;3;14:30:00;1;MUN;MCI
BHA X LEI 2018-11-24;274 (74%);336 (78%);23;10;46%;54%;;;1;0;2;3;20;11;1;6;;;3/12 (25%);5/25 (20%);8;10;6/17 (35%);8/15 (53%);55;43;7;10;2;2;;;15;12;28/59 (47%);37/74 (50%);1;5;369;431;1;0;6;9;3;8;3;3;2;5;12/17 (71%);13/19 (68%);8;14;3;3;1;2018-11-24;-3;-2;-1;9;34;55;58;73;45;27;16;-3;16;5;1;-2;-2;-3;2;-1;-14;17;-4;10;8;11;10;8;7;19;14;14;7;-5;25;6;-10;26;16;11;-20.0;-1;-1;-2;-2;-5;-2;1;-2;-9;6;3;-3;33;-22;-16;-5;-13;-9;-6;3;3;4;-25;-25;-18;-24;-5;20;6;-5;-1;6;4;4;45;-30;-26;-7;-61;40;7;-30;-11;5;-20;-20;-3;-15;-4;-4.0;69.0;1;13:00:00;0;LEI;BHA
EVE X CAR 2018-11-24;115 (52%);412 (80%);26;28;30%;70%;1;5;1;6;2;3;35;23;3;7;;;2/7 (29%);7/26 (27%);7;12;0/5 (0%);12/16 (75%);53;62;13;12;6;1;;;14;10;23/68 (34%);22/51 (43%);1;0;220;517;;;6;12;4;5;1;8;1;4;7/16 (44%);5/12 (42%);7;16;3;0;0;2018-11-24;10;42;28;22;19;27;-18;8;14;8;11;29;4;14;9;8;6;47;29;20;14;6;21;54;38;47;36;48;25;3;2;7;20;16;29;67;53;40;28;29;20.0;6;13;4;5;13;-25;-17;-8;33;39;35;38;86;58;39;-11;79;88;46;33;26;18;5;13;43;-48;16;14;5;-8;-57;-27;-18;19;11;18;16;27;14;12;17;69;84;53;33;19;28;4;74;8.0;-29.0;1;13:00:00;1;CAR;EVE
FUL X SOU 2018-11-24;480 (80%);264 (71%);17;21;63%;37%;2;0;2;2;5;2;11;43;5;2;0;1;7/33 (21%);5/11 (45%);13;15;10/17 (59%);11/15 (73%);56;57;6;10;2;6;;;7;8;36/87 (41%);28/71 (39%);1;4;600;370;;;10;8;6;3;8;5;9;2;13/19 (68%);9/20 (45%);19;10;3;2;2;2018-11-24;11;-30;-28;-11;-4;25;61;31;12;1;-74;11;-43;-21;-11;10;18;13;4;4;-5;-12;9;-2;22;39;24;85;40;-33;11;-17;-18;14;-13;-14;-15;-14;-14;16;-15.0;-25;-15;-16;-41;-23;-54;-35;-19;23;-34;-7;5;-19;-9;18;-45;-29;-18;-8;-5;-5;-1;-1;61;32;28;-85;12;1;-9;-35;-52;-25;-15;-10;-7;-6;-77;-8;-42;-31;-20;-27;-16;-6;-3;-23;-45;-38;1.0;-29.0;3;13:00:00;1;SOU;FUL
MUN X CRY 2018-11-24;264 (75%);421 (83%);13;18;41%;59%;2;2;2;2;2;3;39;17;3;10;1;0;1/8 (13%);3/31 (10%);17;7;11/17 (65%);3/9 (33%);48;55;12;13;5;2;;;13;5;18/51 (35%);40/56 (71%);3;2;351;509;;;5;7;9;4;2;5;8;5;11/13 (85%);13/23 (57%);13;12;2;1;0;2018-11-24;4;13;25;19;15;13;18;-12;-6;-18;19;5;-11;-21;35;16;15;10;-15;-4;42;26;17;65;60;38;22;5;-25;-14;27;30;42;33;24;7;-4;-22;-12;14;15.0;7;8;44;24;35;11;8;13;10;23;41;29;32;22;46;19;29;26;14;8;2;-1;-1;-1;-58;-39;10;-13;-3;-10;-1;3;-32;25;-39;29;-31;6;16;7;-24;43;89;76;76;68;56;40;2;53.0;-7.0;0;13:00:00;0;CRY;MUN
WAT X LIV 2018-11-24;526 (83%);250 (69%);23;15;64%;36%;2;2;3;2;0;0;22;25;5;5;2;0;6/18 (33%);3/13 (23%);10;9;9/13 (69%);7/11 (64%);56;48;13;12;1;4;;;13;15;25/62 (40%);24/64 (38%);4;4;637;360;1;0;7;3;3;4;7;1;3;2;9/13 (69%);9/14 (64%);10;5;2;0;3;2018-11-24;10;-11;-11;-1;9;-7;-7;-10;-16;22;-29;12;-15;-12;-10;-31;-20;-15;-23;-21;-18;-18;-9;-18;-17;-55;-54;-37;-27;-20;-14;-41;-59;-4;60;13;-8;-96;-52;9;27.0;4;-4;4;-2;-6;-2;-26;-16;-11;-16;-24;-7;-20;-15;-7;-21;-15;-10;-32;-72;-46;-29;-20;-9;-20;-12;-16;-29;-8;-1;33;24;7;3;-41;-34;-49;-16;-52;-31;-11;20;13;9;29;55;32;20;-13;-60.0;40.0;0;13:00:00;-1;LIV;WAT
WES X MCI 2018-11-24;747 (89%);269 (75%);10;11;70%;30%;0;1;3;1;1;3;14;11;1;8;1;1;0/4 (0%);2/13 (15%);12;4;10/19 (53%);7/16 (44%);39;42;3;6;1;2;0;1;18;14;31/56 (55%);28/57 (49%);3;2;839;359;;;9;6;2;5;6;1;0;3;10/13 (77%);9/21 (43%);9;9;;;4;2018-11-24;0;17;7;-59;-31;34;1;-39;-25;-38;-33;2;-61;-43;50;11;7;2;5;-1;-1;-1;-2;-1;11;4;-6;-6;-80;-56;-55;-21;-20;-28;-7;-10;-13;-12;-3;27;4.0;13;6;-8;-7;-14;-33;-20;-8;-4;-2;-6;-3;-2;15;26;-23;13;8;6;8;2;1;-1;18;18;4;-16;9;15;5;-3;11;9;45;25;12;4;-11;-3;6;-5;-5;-7;-17;-15;-12;-11;-10;-3;-22.0;-47.0;0;13:00:00;-1;MCI;WES
TOT X CHE 2018-11-24;467 (85%);279 (76%);13;19;61%;39%;0;3;1;5;6;3;8;22;4;4;0;1;5/21 (24%);5/9 (56%);7;10;15/20 (75%);12/17 (71%);62;54;12;19;6;1;;;22;10;37/51 (73%);33/66 (50%);5;3;549;369;;;8;12;5;6;2;9;5;6;7/15 (47%);7/12 (58%);13;18;3;0;1;2018-11-24;10;30;52;40;8;-7;35;14;48;29;24;83;16;-21;-3;12;-5;-3;-3;-12;-7;-5;55;54;37;52;23;-25;-25;-23;-20;-60;-32;57;-14;14;3;5;-7;-2;84.0;-8;-19;-16;-18;60;-20;-43;-31;-31;-61;-37;38;9;16;8;23;3;-1;-1;-13;-29;-17;-9;-5;32;23;27;35;20;14;11;-7;-7;-26;-31;-35;-20;27;-21;-16;-13;-13;16;-81;-37;-15;-33;22;78;9.0;-32.0;3;15:30:00;1;CHE;TOT
BOU X ARS 2018-11-25;464 (81%);295 (75%);18;23;59%;41%;;;1;0;5;4;20;30;8;5;1;2;2/21 (10%);5/22 (23%);9;16;3/8 (38%);7/11 (64%);47;53;9;6;5;3;1;1;8;13;19/58 (33%);22/60 (37%);2;4;574;394;;;11;5;11;2;4;5;9;6;15/20 (75%);7/14 (50%);20;11;1;2;2;2018-11-25;3;-35;-36;-4;-11;9;9;37;41;58;36;-6;19;-11;-34;-87;-55;-84;-33;-16;-10;-8;10;-3;-42;-33;23;-8;-38;-21;-12;-7;-16;13;-51;-57;-62;-39;-14;-25;38.0;-3;11;-5;14;10;-12;-4;-21;-23;-57;-37;-26;-48;-23;-17;8;-16;-5;-15;-38;-46;33;-11;-45;-65;-17;11;-48;-25;-2;34;3;4;2;-6;-5;-17;28;-12;7;2;1;3;3;33;9;-8;-7;5;51.0;-8.0;1;11:30:00;-1;ARS;BOU
WOL X HUD 2018-11-25;434 (79%);332 (75%);29;19;56%;44%;;;;;4;3;19;18;5;3;;;4/19 (21%);2/13 (15%);15;17;4/10 (40%);9/20 (45%);70;56;8;9;2;4;0;1;25;16;47/87 (53%);29/62 (47%);1;1;547;443;;;6;6;4;6;6;3;8;6;19/28 (68%);13/21 (62%);14;12;2;1;2;2018-11-25;-7;-21;-16;21;2;-5;-24;-9;-12;7;4;6;15;1;-3;5;-6;-4;5;-2;-3;-3;7;-3;-22;-11;7;15;40;23;-42;-36;-49;57;-65;-37;-17;-10;-9;-8;-80.0;-15;-11;-9;-8;50;-15;-6;-4;5;12;-8;4;70;58;50;29;7;10;4;32;29;21;14;17;14;36;-67;38;15;-8;-67;-73;-45;-32;-17;-4;2;-34;3;-33;-20;-16;-14;25;6;-5;-10;-10;-28;-5.0;9.0;0;14:00:00;-1;HUD;WOL
BUR X NEW 2018-11-26;365 (81%);487 (83%);28;26;44%;56%;3;2;3;2;6;2;45;21;5;5;1;0;5/20 (25%);5/27 (19%);10;9;7/12 (58%);15/18 (83%);52;67;11;6;3;1;1;0;13;8;34/72 (47%);53/86 (62%);1;1;450;585;;;8;9;8;8;3;4;9;5;8/12 (67%);8/15 (53%);17;14;1;0;2;2018-11-26;8;24;10;4;31;13;10;-14;-5;-6;-4;11;-13;15;6;-12;-58;-32;-18;-9;-3;21;-18;15;10;7;5;2;2;-11;-16;-25;-11;-25;-3;66;37;-25;7;18;67.0;-6;-9;-11;-12;-40;-46;-63;-90;-57;-39;-22;-30;-5;4;14;-39;11;3;30;24;24;19;14;8;2;27;28;18;22;41;21;59;61;32;17;-39;-22;7;-21;-29;-55;-29;17;13;8;14;13;1;15;-2.0;55.0;1;18:30:00;-1;NEW;BUR
CAR X WOL 2018-11-30;236 (68%);190 (61%);43;39;53%;47%;;;1;1;2;6;48;21;6;7;1;0;3/18 (17%);6/20 (30%);14;9;5/17 (29%);7/19 (37%);72;84;12;3;0;3;0;1;8;12;34/72 (47%);20/78 (26%);0;2;345;312;;;7;10;9;8;4;3;8;7;13/21 (62%);12/26 (46%);15;17;2;1;1;2018-11-30;-17;49;34;-21;1;6;-1;-4;-7;-62;-66;-8;-38;-31;-18;-6;31;15;7;2;1;-2;-5;16;15;7;3;8;1;24;44;55;4;-1;2;-1;6;6;21;15;29.0;4;37;24;16;42;21;14;7;49;9;2;-8;-18;-18;-42;44;-92;-44;70;38;30;77;69;8;-11;28;22;17;24;55;34;22;11;-23;-12;37;33;9;20;6;-6;-43;-28;-8;16;-41;-28;-50;18;-1.0;-46.0;2;18:00:00;1;WOL;CAR
CRY X BUR 2018-12-01;268 (75%);415 (80%);24;20;42%;58%;0;1;0;1;2;9;33;19;2;10;0;3;5/23 (22%);3/15 (20%);8;14;3/4 (75%);13/17 (76%);53;50;10;9;7;0;0;1;15;10;41/77 (53%);33/56 (59%);2;1;357;518;;;4;17;2;11;0;9;0;12;9/18 (50%);6/9 (67%);4;29;1;1;0;2018-12-01;-10;52;34;24;39;24;21;25;62;35;21;-6;59;62;28;23;33;14;4;7;7;7;-4;-12;-7;-7;-7;-7;-13;-14;-8;-3;-27;-2;-12;51;21;23;30;29;22.0;6;3;17;69;-2;41;26;16;9;18;22;22;77;52;34;-1;31;21;61;51;34;60;34;36;55;37;-1;25;43;19;-9;3;60;66;46;86;51;-19;-49;-5;-3;-2;-4;-31;-19;-18;-13;-14;-2;-3.0;13.0;2;13:00:00;1;BUR;CRY
HUD X BHA 2018-12-01;478 (84%);182 (69%);31;16;68%;32%;1;0;3;0;5;2;29;18;6;2;;;6/17 (35%);1/12 (8%);7;8;6/12 (50%);2/9 (22%);62;43;12;10;1;4;;;11;13;41/70 (59%);17/56 (30%);4;1;568;265;0;1;7;5;3;3;6;2;7;2;8/15 (53%);6/13 (46%);14;7;2;0;2;2018-12-01;-8;51;25;20;5;-44;-38;-77;-76;-42;-25;76;-8;19;9;17;15;5;-5;-32;-10;-6;40;-3;2;2;-15;-14;-14;-12;-11;-9;-10;22;6;31;37;41;28;30;-86.0;10;-75;-42;-29;12;-20;-22;-10;-34;-24;-41;-34;-27;-31;-46;-12;-31;-35;-29;-36;-21;-17;-14;-13;-11;-12;-5;-100;-57;-24;-16;-18;-6;-6;13;2;-4;44;-3;-4;12;2;13;5;-3;11;-13;-8;26;-4.0;16.0;1;13:00:00;-1;BHA;HUD
LEI X WAT 2018-12-01;406 (82%);208 (69%);11;24;63%;37%;3;1;3;2;2;1;16;48;8;4;2;2;5/25 (20%);1/11 (9%);22;8;6/11 (55%);12/18 (67%);36;69;6;7;1;0;0;1;12;16;21/44 (48%);24/67 (36%);1;1;496;303;1;0;5;4;6;3;0;3;3;3;7/14 (50%);16/27 (59%);8;7;1;2;0;2018-12-01;-5;1;10;57;32;17;8;2;-4;-9;10;-7;-4;-40;-25;-20;38;-15;-25;-30;-23;-23;-9;-19;-24;-9;-1;4;10;11;-46;-34;-65;-10;-53;-43;-35;-21;-25;-15;-16.0;0;0;-22;-11;-13;-4;-4;2;2;3;-16;-30;-3;-5;11;-33;1;-4;-15;-12;-11;-61;-53;-35;-25;-42;31;-16;-15;-13;-17;-5;-1;-8;-57;-41;-35;5;-22;-47;-47;-28;-20;22;19;12;-41;-22;2;-2.0;24.0;2;13:00:00;1;WAT;LEI
MCI X BOU 2018-12-01;210 (73%);712 (91%);26;13;27%;73%;2;1;2;4;1;5;36;21;4;8;;;1/9 (11%);5/17 (29%);8;3;8/14 (57%);12/15 (80%);49;42;3;9;3;0;0;1;12;11;20/51 (39%);36/54 (67%);3;2;286;786;;;3;12;2;5;1;6;1;4;6/6 (100%);12/14 (86%);4;16;;;1;2018-12-01;-10;8;8;52;67;42;28;64;35;17;5;-1;7;6;8;-12;23;10;42;25;7;7;19;23;15;14;14;12;11;22;12;23;12;-43;6;-32;-42;-10;-8;-57;12.0;-26;-8;8;30;-15;24;13;10;8;31;10;8;70;65;34;-4;24;20;12;22;20;18;15;29;90;75;4;44;32;27;12;10;-33;-44;-31;-19;56;4;91;62;44;32;21;21;84;47;19;15;8;-9.0;10.0;3;13:00:00;1;BOU;MCI
NEW X WES 2018-12-01;250 (70%);405 (82%);22;15;42%;58%;4;1;7;1;0;5;39;12;3;7;3;0;3/12 (25%);6/33 (18%);6;18;9/14 (64%);8/16 (50%);67;43;10;10;4;1;;;9;14;29/63 (46%);32/69 (46%);3;3;358;492;;;7;7;3;7;4;4;0;9;17/26 (65%);5/11 (45%);7;16;3;3;3;2018-12-01;-8;18;10;-62;-29;39;14;32;24;13;5;9;3;6;48;42;29;21;5;46;56;30;-5;21;36;37;20;20;25;36;19;3;7;-19;3;-10;-21;15;20;-3;20.0;4;-2;2;4;-11;32;31;3;17;40;23;12;8;15;-59;-6;-25;-16;40;25;-21;-26;33;4;-62;-19;16;-4;-2;-14;-1;3;3;3;37;43;24;30;19;51;56;65;41;23;10;7;-9;-18;31;2.0;-41.0;0;13:00:00;-1;WES;NEW
SOU X MUN 2018-12-01;436 (84%);278 (78%);26;9;60%;40%;;;1;0;2;4;15;23;5;3;;;5/24 (21%);4/13 (31%);15;13;10/15 (67%);9/20 (45%);72;51;13;12;4;3;;;10;16;23/44 (52%);16/56 (29%);2;0;520;358;;;7;5;4;6;5;6;4;11;14/24 (58%);14/20 (70%);11;16;4;4;2;2018-12-01;4;-18;-15;-11;15;33;17;10;6;9;-6;3;3;51;11;-37;-16;-66;-42;25;-6;-25;19;-25;-19;-18;-15;-44;-29;-10;-23;-8;14;-32;-62;-66;-44;-25;-10;10;-7.0;11;-9;-44;-17;-7;-18;-28;-41;-24;-2;2;3;22;13;34;-2;7;-31;-40;-24;-15;-13;-11;-10;-14;-23;-10;-13;-4;-2;-1;-1;25;47;30;23;22;-15;18;76;44;20;11;8;1;-7;-8;-11;-17;-14.0;9.0;2;15:30:00;0;MUN;SOU
CHE X FUL 2018-12-02;262 (73%);647 (89%);15;15;34%;66%;0;1;0;3;1;6;18;17;6;4;0;1;4/18 (22%);1/14 (7%);12;16;11/17 (65%);8/15 (53%);56;58;17;8;7;4;;;9;11;34/73 (47%);47/63 (75%);1;0;360;725;;;2;9;4;1;4;9;7;7;12/23 (52%);12/18 (67%);9;16;1;2;0;2018-12-02;2;8;-22;-8;6;14;4;5;-21;-3;18;-18;10;9;10;9;31;54;42;26;12;12;-10;32;18;9;8;1;-26;-7;14;5;24;20;55;33;24;17;57;33;-12.0;-15;-14;-2;2;41;21;14;10;17;5;-47;-23;-8;6;26;28;16;19;29;24;66;32;-24;-3;-19;-4;21;-10;-3;-3;41;47;34;16;17;5;-26;16;-7;28;9;47;-33;-1;7;7;-13;-37;10;-32.0;-25.0;2;10:00:00;1;FUL;CHE
ARS X TOT 2018-12-02;237 (72%);404 (85%);16;12;41%;59%;0;1;1;3;2;4;17;20;5;8;;;2/11 (18%);8/22 (36%);12;16;7/22 (32%);4/9 (44%);56;59;17;15;2;4;;;10;12;17/55 (31%);49/76 (64%);2;5;331;477;1;0;6;13;3;11;6;7;5;9;9/21 (43%);16/27 (59%);11;22;5;3;2;2018-12-02;10;69;41;-35;-31;-20;20;-16;-10;-3;19;31;41;24;7;-43;-17;-6;5;14;26;17;40;-13;-36;-53;-29;-23;-63;-34;-14;-16;-14;40;-1;8;-12;-2;10;5;92.0;2;-39;-29;-42;13;-40;-88;-69;-32;-11;6;37;94;60;55;9;75;100;100;87;46;22;15;10;-7;-19;13;-8;-10;13;7;33;19;60;35;20;61;24;41;28;43;-46;-24;-17;-3;-8;-6;-2;17;24.0;1.0;4;12:05:00;1;TOT;ARS
LIV X EVE 2018-12-02;282 (73%);415 (80%);16;10;43%;57%;2;4;2;5;2;3;42;17;1;8;1;1;4/12 (33%);5/21 (24%);12;9;6/15 (40%);9/16 (56%);49;47;7;12;2;3;1;2;11;7;17/60 (28%);29/72 (40%);3;1;388;521;;;5;9;4;10;3;3;4;7;12/16 (75%);8/21 (38%);9;16;2;3;0;2018-12-02;7;47;54;71;40;59;36;28;21;20;40;30;25;-52;-32;-23;-17;-25;-18;-39;-29;58;10;22;-31;-8;-2;73;39;28;21;17;9;6;29;39;26;19;30;4;13.0;24;23;10;26;-41;19;22;58;43;53;27;12;1;7;8;-22;35;17;9;3;-2;11;-30;-34;-21;-5;-9;-21;-4;-20;-1;-5;-20;-16;-2;-13;-14;-2;-8;-12;-7;-9;-6;29;30;44;64;75;3;42.0;56.0;1;14:15:00;1;EVE;LIV
BOU X HUD 2018-12-04;501 (82%);218 (72%);39;30;68%;32%;1;0;1;2;7;0;8;55;8;4;1;2;13/45 (29%);2/11 (18%);10;15;4/8 (50%);5/12 (42%);78;59;11;14;0;5;;;12;14;39/73 (53%);24/61 (39%);0;3;608;304;;;17;4;10;4;6;2;6;2;9/22 (41%);8/14 (57%);23;6;2;4;1;2018-12-04;0;44;23;26;-46;-24;-20;-17;-16;-6;-8;-5;-10;-51;-1;25;1;-37;-24;-55;-95;-72;-45;-52;-78;-50;-34;-23;-18;-51;-41;-29;-100;-13;-62;-33;-21;-15;-9;-56;-57.0;-2;-1;-17;27;26;4;1;24;2;-9;-22;-28;-41;-33;-54;66;-23;-21;-25;26;12;-13;-8;-25;-35;-41;46;-27;-16;9;-17;-23;-35;-12;-15;-15;-15;70;-23;-39;-30;-24;-32;-21;-22;-13;-9;-52;40;-64.0;-32.0;2;17:45:00;1;HUD;BOU
BHA X CRY 2018-12-04;502 (85%);189 (70%);16;14;69%;31%;;;1;1;5;3;13;33;5;4;0;2;5/17 (29%);2/12 (17%);19;10;8/19 (42%);7/14 (50%);54;63;12;14;0;3;;;5;16;22/44 (50%);19/59 (32%);;;591;269;0;1;10;6;8;3;5;3;8;3;11/17 (65%);15/30 (50%);18;9;3;2;1;2018-12-04;28;3;2;10;6;4;3;2;-11;-15;-9;20;-20;-10;-3;26;23;72;44;49;22;-17;15;-11;18;56;28;2;-40;-20;-55;-28;-9;12;19;7;5;-36;-22;-19;11.0;-20;-14;-37;-30;58;-35;-6;-26;-18;-14;-11;-5;-2;-30;-26;28;-66;-44;-35;-18;-1;-19;-13;-19;-4;-29;29;-20;-44;-31;-31;-33;-28;-40;-19;-37;-27;22;-28;-64;-42;-24;-18;-37;-52;-49;-37;-36;16;-23.0;-43.0;3;17:45:00;1;CRY;BHA
WES X CAR 2018-12-04;203 (69%);354 (77%);25;24;39%;61%;1;1;2;2;2;3;20;11;4;10;;;2/12 (17%);6/19 (32%);6;11;12/18 (67%);9/12 (75%);61;55;10;10;8;3;;;14;14;22/57 (39%);24/48 (50%);5;2;295;461;;;5;16;2;3;5;11;4;1;7/14 (50%);9/12 (75%);9;17;2;1;1;2018-12-04;-7;29;22;40;28;20;18;50;11;10;19;-19;86;100;63;35;32;56;12;11;6;8;-4;-41;-28;-18;-10;-13;-31;-61;-38;-18;-6;6;-2;-4;-4;-26;-13;-31;2.0;-2;-9;-4;-12;12;-4;-2;57;24;8;59;29;17;12;12;20;8;19;94;60;51;33;37;15;13;6;27;-6;8;11;15;35;35;24;39;87;58;33;42;41;26;14;10;7;8;33;65;88;52;3.0;-46.0;3;17:45:00;1;CAR;WES
WAT X MCI 2018-12-04;627 (88%);204 (66%);16;31;71%;29%;3;2;5;3;3;2;28;35;11;3;1;0;5/21 (24%);3/8 (38%);10;9;9/17 (53%);7/14 (50%);45;62;8;4;5;5;;;6;8;25/47 (53%);24/63 (38%);6;4;714;308;;;12;8;5;2;7;7;3;3;11/16 (69%);15/18 (83%);15;11;1;0;2;2018-12-04;-8;-19;-11;-55;-51;-48;-33;-37;-76;-45;-29;-21;-34;-68;-42;-37;-27;-27;-4;-5;-5;-6;-29;-6;-27;-67;-19;28;-13;1;-16;-15;-29;-21;-22;-90;-53;-33;-38;-30;-26.0;-8;-12;-14;-35;-19;-22;-81;-47;-28;-6;-4;-11;-11;-15;-16;-17;-40;-30;-24;-25;-44;-31;-31;-15;-8;16;-52;-28;21;40;14;8;7;39;15;-21;-50;-26;-33;-23;-25;-24;-40;42;70;64;66;48;18;37.0;65.0;1;18:00:00;-1;MCI;WAT
BUR X LIV 2018-12-05;582 (85%);136 (60%);29;13;75%;25%;1;1;3;2;4;1;15;22;9;5;3;0;5/20 (25%);2/15 (13%);10;4;6/9 (67%);9/10 (90%);49;38;3;10;5;8;1;1;6;16;31/67 (46%);19/60 (32%);3;6;681;228;;;13;5;2;3;12;6;5;5;3/5 (60%);11/13 (85%);18;10;0;1;3;2018-12-05;-17;-1;14;4;26;21;2;-5;-12;-13;-13;-22;-11;-11;-10;-31;-24;-19;-17;-26;-21;-15;-21;-59;-41;-29;-23;-20;-20;38;7;-38;-38;-20;-58;-40;-30;-21;-18;-23;12.0;-14;-4;-59;-39;-19;56;18;-44;-21;-46;78;73;47;11;-22;-18;-20;-23;-77;-17;-12;19;3;-38;-44;-29;-2;-82;-41;-16;-10;-12;-5;-25;-18;-47;-21;-1;-11;27;10;-76;-93;-59;-41;-61;-34;-12;-1;-8.0;29.0;1;17:45:00;-1;LIV;BUR
EVE X NEW 2018-12-05;129 (63%);543 (84%);24;23;24%;76%;2;2;3;3;0;8;63;8;2;14;1;1;5/11 (45%);8/52 (15%);12;17;5/7 (71%);14/22 (64%);61;68;18;7;2;4;;;15;4;22/67 (33%);29/50 (58%);2;0;204;646;;;7;12;3;8;5;3;1;7;12/25 (48%);10/14 (71%);8;19;5;0;1;2018-12-05;4;4;-28;-11;-7;18;33;41;55;25;13;8;-51;-11;37;-18;21;51;67;43;33;23;12;-15;28;22;37;32;72;94;68;100;76;44;55;5;4;-1;36;14;43.0;7;10;12;14;57;37;31;4;8;9;4;8;11;9;5;51;6;-20;-2;34;28;21;37;27;24;15;33;56;35;33;22;54;23;12;33;24;28;20;35;54;44;31;22;54;35;43;-28;34;15;-32.0;51.0;1;17:45:00;0;NEW;EVE
FUL X LEI 2018-12-05;258 (67%);209 (66%);20;31;55%;45%;1;1;1;1;2;8;25;13;8;10;1;0;5/21 (24%);7/24 (29%);5;12;4/6 (67%);9/11 (82%);49;54;7;12;6;4;;;15;14;34/87 (39%);24/68 (35%);2;2;385;315;;;11;15;6;10;5;7;2;10;5/14 (36%);5/7 (71%);13;25;;;1;2018-12-05;-2;5;9;1;-25;37;8;-6;-9;-7;-5;-2;-7;26;16;5;-8;3;2;23;-26;-45;-17;-46;-80;-48;-26;57;47;15;39;31;-24;10;-14;-11;-9;53;26;5;-13.0;7;1;-15;16;-70;44;52;28;23;9;-11;-13;-15;-11;-17;-45;-15;-29;-14;-6;16;12;29;30;18;14;-12;28;28;44;48;30;-50;-17;-9;-3;8;-7;6;5;5;7;-20;-4;67;55;59;39;33;51.0;36.0;1;17:45:00;0;LEI;FUL
